source_row_group,timestamp_cycle,mapping_score,mapping_low_confidence,mapping_ambiguity_margin,inside_yahoo_daily_range_fraction,matched_samples,start_utc,end_utc,local_best_cycle,local_best_score,second_best_cycle,second_best_score,timestamp_dukascopy_exact_verified,timestamp_dukascopy_cycle_corrected,dukascopy_exact_fingerprint_matches
263,347,0.00021497802561847804,False,0.0017835663887672713,0.9228187919463087,298,2017-04-11 13:44:24.889000+00:00,2017-04-21 09:18:53.626000+00:00,347,0.00021497802561847804,340,0.0019985444143857493,False,False,0
264,347,0.00029944298177775834,False,0.0010581720743295484,0.8805460750853242,293,2017-04-21 09:18:53.727000+00:00,2017-04-30 23:59:53.721000+00:00,347,0.00029944298177775834,349,0.0013576150561073067,True,False,1
265,348,0.0006941966387929218,False,0.005397595517185751,0.6577181208053692,298,2017-05-14 22:00:00.339000+00:00,2017-05-24 12:23:18.060000+00:00,348,0.0006941966387929218,347,0.006091792155978672,True,False,1
266,347,0.002033448511477218,False,0.001851221181648214,0.5379310344827586,290,2017-04-04 19:20:30.978000+00:00,2017-05-04 07:03:38.283000+00:00,347,0.002033448511477218,348,0.003884669693125432,False,False,0
267,347,0.000762357417362971,False,0.0014901522656158997,0.6879194630872483,298,2017-05-04 07:03:38.333000+00:00,2017-05-12 15:49:42.245000+00:00,347,0.000762357417362971,322,0.0022525096829788707,False,False,0
268,347,0.00014367348980974407,False,0.0019316179000460586,0.9269102990033222,301,2017-05-12 15:49:42.445000+00:00,2017-05-12 20:58:22.270000+00:00,347,0.00014367348980974407,322,0.0020752913898558025,False,False,0
269,348,0.00024609621220862476,False,0.0030006904004297444,0.9463087248322147,298,2017-06-01 00:00:00.164000+00:00,2017-06-13 12:56:18.779000+00:00,348,0.00024609621220862476,340,0.003246786612638369,False,False,0
270,348,0.00037665559337469686,False,0.005006121163510404,0.8,300,2017-06-13 12:56:19.246000+00:00,2017-06-26 13:57:51.681000+00:00,348,0.00037665559337469686,347,0.0053827767568851,False,False,0
271,348,0.0009831834364070935,False,0.0009420819215861863,0.5581395348837209,301,2017-06-26 13:57:51.782000+00:00,2017-06-30 20:59:00.381000+00:00,348,0.0009831834364070935,323,0.0019252653579932798,True,False,1
272,349,0.0009112880392908975,False,0.002839082556175579,0.5138888888888888,288,2017-07-04 11:00:00.074000+00:00,2017-07-18 03:10:59.124000+00:00,349,0.0009112880392908975,346,0.0037503705954664763,True,False,1
273,349,0.0010070485329656592,False,0.0012799132247371706,0.49498327759197325,299,2017-07-18 03:10:59.741000+00:00,2017-07-28 08:05:23.356000+00:00,349,0.0010070485329656592,326,0.00228696175770283,True,False,1
274,349,0.0002114041460331946,False,0.0024197626138026053,0.9694915254237289,295,2017-07-28 08:05:23.496000+00:00,2017-07-31 23:59:59.496000+00:00,349,0.0002114041460331946,340,0.0026311667598358,False,False,0
275,350,0.0004925360236862698,False,0.005000261757389649,0.7744107744107744,297,2017-08-20 22:00:02.036000+00:00,2017-08-31 13:17:57.140000+00:00,350,0.0004925360236862698,325,0.005492797781075919,False,False,0
276,343,0.005027712917226769,False,0.0023823206709870544,0.24107142857142858,112,2016-09-17 13:58:26.584000+00:00,2016-10-16 08:34:20.356000+00:00,343,0.005027712917226769,349,0.007410033588213823,False,False,0
277,349,0.0002138878755735945,False,0.002409548046143864,0.9698996655518395,299,2017-08-10 14:51:04.233000+00:00,2017-08-18 20:58:41.613000+00:00,349,0.0002138878755735945,319,0.0026234359217174584,False,False,0
278,350,0.0009800393166850222,False,0.0021641767636123906,0.7769516728624535,269,2017-09-01 00:00:00.415000+00:00,2017-09-12 14:28:25.245000+00:00,350,0.0009800393166850222,353,0.003144216080297413,True,False,1
279,350,0.001688867843470711,False,0.0027361950696235694,0.5302013422818792,298,2017-09-12 14:28:26.224000+00:00,2017-09-22 01:13:35.928000+00:00,350,0.001688867843470711,321,0.00442506291309428,False,False,0
280,350,0.0014090692175364708,False,0.003476295994495939,0.6287625418060201,299,2017-09-22 01:13:36.029000+00:00,2017-09-29 20:59:00.765000+00:00,350,0.0014090692175364708,355,0.00488536521203241,False,False,0
281,351,0.0004892255737314194,False,0.0015675216718335269,0.770764119601329,301,2017-10-09 07:18:40.898000+00:00,2017-10-18 09:34:24.798000+00:00,351,0.0004892255737314194,331,0.0020567472455649462,False,False,0
282,351,0.0018600481211755214,False,0.0006140312925825681,0.30434782608695654,299,2017-10-18 09:34:25.003000+00:00,2017-10-27 03:17:41.055000+00:00,351,0.0018600481211755214,331,0.0024740794137580895,True,False,1
283,351,0.004868890549508035,True,0.0007901804589793707,0.30859375,256,2017-10-27 03:17:41.164000+00:00,2017-11-24 23:48:20.785000+00:00,351,0.004868890549508035,362,0.005659071008487406,False,False,0
284,350,0.0004963335972953375,False,0.0008048435045010079,0.8697183098591549,284,2017-10-06 06:45:33.854000+00:00,2017-10-09 07:18:40.797000+00:00,350,0.0004963335972953375,330,0.0013011771017963454,True,False,1
285,352,0.002685171034751482,False,0.0010060719248487552,0.42857142857142855,259,2017-11-28 03:00:00.084000+00:00,2017-12-25 18:22:55.582000+00:00,352,0.002685171034751482,351,0.0036912429596002373,True,False,1
286,351,0.0008319358387278583,False,0.0037736979821869133,0.5133333333333333,300,2017-11-06 01:20:08.616000+00:00,2017-11-14 13:59:28.636000+00:00,351,0.0008319358387278583,340,0.0046056338209147715,False,False,0
287,351,0.002972989889638247,False,0.0023961361342725884,0.30201342281879195,298,2017-11-14 13:59:28.760000+00:00,2017-11-22 17:33:18.419000+00:00,351,0.002972989889638247,325,0.005369126023910835,False,False,0
288,361,0.00046479257989994626,True,0.000954452457990154,0.7906976744186046,301,2019-04-03 20:01:11.869000+00:00,2019-04-09 02:27:52.812000+00:00,361,0.00046479257989994626,319,0.0014192450378901003,False,False,0
289,352,0.0003639537287142903,False,0.0042752604973801366,0.8595317725752508,299,2017-12-01 00:00:00.010000+00:00,2017-12-08 14:11:02.966000+00:00,352,0.0003639537287142903,356,0.004639214226094427,False,False,0
290,352,0.0003277447478701311,False,0.004205778913739101,0.8355704697986577,298,2017-12-08 14:11:03.188000+00:00,2017-12-19 06:43:50.907000+00:00,352,0.0003277447478701311,340,0.004533523661609232,False,False,0
291,352,0.00044663074525141,False,0.0047737637556657855,0.7633333333333333,300,2017-12-19 06:43:51.189000+00:00,2017-12-29 20:59:59.962000+00:00,352,0.00044663074525141,351,0.0052203945009171955,False,False,0
292,353,0.0017970058740609475,False,0.002820124183987394,0.2608695652173913,299,2018-01-16 17:24:15.607000+00:00,2018-01-24 21:11:48.754000+00:00,353,0.0017970058740609475,327,0.004617130058048342,True,False,1
293,353,0.0013075272635957287,False,0.009570273387971572,0.7420634920634921,252,2018-01-24 21:11:49.286000+00:00,2018-02-20 22:52:35.065000+00:00,353,0.0013075272635957287,363,0.010877800651567302,False,False,0
294,326,0.0014070085862274788,True,0.00012182673198997407,0.7277486910994765,191,2014-06-19 18:37:18.233000+00:00,2014-06-28 17:47:16.688000+00:00,326,0.0014070085862274788,352,0.001528835318217453,False,False,0
295,352,0.001563135040531446,False,0.0023998363884338227,0.5281385281385281,231,2018-01-11 04:59:46.694000+00:00,2018-01-16 17:24:15.347000+00:00,352,0.001563135040531446,299,0.003962971428965269,False,False,0
296,353,0.0005069708604284198,False,0.0025401045653873342,0.9568106312292359,301,2018-02-01 00:00:00.043000+00:00,2018-02-07 16:36:35.798000+00:00,353,0.0005069708604284198,354,0.003047075425815754,False,False,0
297,353,0.00035485558082920944,False,0.002250832176905834,0.9565217391304348,299,2018-02-07 16:36:36.163000+00:00,2018-02-14 19:16:40.915000+00:00,353,0.00035485558082920944,299,0.0026056877577350437,True,False,1
298,353,0.0004998723463712457,False,0.0023385165316179,0.9621212121212122,264,2018-02-14 19:16:41.016000+00:00,2018-02-22 17:08:34.081000+00:00,353,0.0004998723463712457,342,0.0028383888779891456,True,False,1
299,353,0.00043587784782813386,False,0.003051175263309311,0.8590604026845637,298,2018-02-22 17:08:34.229000+00:00,2018-02-28 23:59:59.742000+00:00,353,0.00043587784782813386,342,0.003487053111137445,True,False,1
300,354,0.001331884667025149,False,0.0013490947289318473,0.411371237458194,299,2018-03-07 11:00:00.147000+00:00,2018-03-16 00:50:24.065000+00:00,354,0.001331884667025149,342,0.0026809793959569964,True,False,1
301,354,0.002879083559396282,False,0.001805543849275993,0.42953020134228187,298,2018-03-16 00:50:26.988000+00:00,2018-04-20 01:56:42.873000+00:00,354,0.002879083559396282,321,0.004684627408672275,False,False,0
302,353,0.0005230872007871798,False,0.002409656067664004,0.8120805369127517,298,2018-03-01 08:53:55.873000+00:00,2018-03-07 09:59:59.646000+00:00,353,0.0005230872007871798,352,0.0029327432684511843,False,False,0
303,354,0.0007861112847587973,False,0.005240670928368433,0.8243727598566308,279,2018-03-07 10:27:04.834000+00:00,2018-04-11 13:21:05.301000+00:00,354,0.0007861112847587973,342,0.00602678221312723,False,False,0
304,354,0.00033473541191583506,False,0.0038757337973915435,0.9084745762711864,295,2018-04-11 13:21:05.403000+00:00,2018-04-25 11:33:02.839000+00:00,354,0.00033473541191583506,341,0.004210469209307378,False,False,0
305,326,0.0005370842680721113,True,0.0004823802460911157,1.0,231,2014-07-03 14:14:59.276000+00:00,2014-07-04 06:11:39.009000+00:00,326,0.0005370842680721113,354,0.001019464514163227,False,False,0
306,355,0.0013217188570065403,False,0.0038335000804421648,0.3853820598006645,301,2018-05-01 00:00:00.061000+00:00,2018-05-17 05:14:22.655000+00:00,355,0.0013217188570065403,321,0.005155218937448705,True,False,1
307,355,0.001506467675564068,False,0.001857390295970507,0.3971631205673759,282,2018-05-17 05:14:23.123000+00:00,2018-05-31 23:59:59.947000+00:00,355,0.001506467675564068,327,0.003363857971534575,False,False,0
308,356,0.0004363529144536726,False,0.005502017245295051,0.8394648829431438,299,2018-06-14 20:32:38.262000+00:00,2018-06-27 06:34:53.900000+00:00,356,0.0004363529144536726,328,0.005938370159748724,True,False,1
309,356,0.008720601278346332,False,0.0012306885225341936,0.16783216783216784,286,2018-06-27 06:34:54.039000+00:00,2018-07-31 03:04:09.336000+00:00,326,0.008720601278346332,352,0.009951289800880525,True,True,1
310,355,0.00017363398130667776,False,0.0013076056206428196,0.8837209302325582,301,2018-06-11 10:01:23.463000+00:00,2018-06-14 20:32:36.593000+00:00,355,0.00017363398130667776,325,0.0014812396019494973,False,False,0
311,356,0.000656357034911237,False,0.001954547052085529,0.7279411764705882,272,2018-07-01 23:00:00.102000+00:00,2018-07-13 11:38:03.071000+00:00,356,0.000656357034911237,339,0.002610904086996766,False,False,0
312,322,0.0025108300171751744,True,1.3302029474150743e-05,0.6149732620320856,187,2013-11-26 08:03:17.187000+00:00,2013-12-10 08:50:39.135000+00:00,322,0.0025108300171751744,356,0.002524132046649325,False,False,0
313,356,0.0003948912270277194,False,0.001513482793390951,0.8120805369127517,298,2018-07-27 12:25:27.250000+00:00,2018-07-31 23:59:57.472000+00:00,356,0.0003948912270277194,347,0.0019083740204186705,True,False,1
314,357,0.0003993296541670851,False,0.009206813176075312,0.8590604026845637,298,2018-08-03 13:35:24.914000+00:00,2018-08-17 19:31:03.806000+00:00,357,0.0003993296541670851,323,0.009606142830242397,True,False,1
315,357,0.0012090216470910689,False,0.005149638580939673,0.697986577181208,298,2018-08-17 19:31:03.956000+00:00,2018-09-20 05:18:43.689000+00:00,357,0.0012090216470910689,332,0.006358660228030741,False,False,0
316,296,0.00021321467419141074,True,0.00012974470780909416,1.0,301,2010-06-01 21:28:38.910000+00:00,2010-06-03 22:48:06.849000+00:00,296,0.00021321467419141074,356,0.0003429593820005049,False,False,0
317,330,0.004134676461999189,False,0.002218065315931955,0.42328042328042326,189,2014-12-02 00:42:04.326000+00:00,2015-01-07 13:17:41.060000+00:00,330,0.004134676461999189,357,0.006352741777931144,False,False,0
318,357,0.0031154682879256388,False,0.0008287161174507151,0.13,300,2018-09-10 17:32:58.103000+00:00,2018-09-21 20:58:00.080000+00:00,357,0.0031154682879256388,329,0.003944184405376354,True,False,1
319,358,0.0005031380712918743,False,0.004844115965746889,0.7866666666666666,300,2018-10-01 00:00:00.067000+00:00,2018-10-10 10:42:19.121000+00:00,358,0.0005031380712918743,298,0.005347254037038764,False,False,0
320,358,0.001083355430136037,False,0.0012062944943729626,0.5033333333333333,300,2018-10-10 10:42:19.273000+00:00,2018-10-19 15:28:41.932000+00:00,358,0.001083355430136037,298,0.0022896499245089997,True,False,1
321,358,0.0013160276696378306,False,0.0017099623888212157,0.5618729096989966,299,2018-10-19 15:28:45.770000+00:00,2018-10-31 23:59:49.343000+00:00,358,0.0013160276696378306,322,0.0030259900584590463,False,False,0
322,359,0.0017054124288738354,False,0.002747268693253724,0.375,288,2018-11-11 23:00:05.783000+00:00,2018-11-29 12:33:45.383000+00:00,359,0.0017054124288738354,330,0.00445268112212756,True,False,1
323,358,0.0027831044858677044,False,0.001038074849547876,0.44333333333333336,300,2018-10-10 19:30:59.097000+00:00,2018-11-09 19:59:58.305000+00:00,358,0.0027831044858677044,356,0.0038211793354155804,False,False,0
324,359,0.00147057426616167,False,0.005194715290188655,0.7873134328358209,268,2018-11-11 05:57:18.690000+00:00,2018-12-20 01:10:25.775000+00:00,359,0.00147057426616167,323,0.006665289556350325,False,False,0
325,359,0.0009700329452609957,False,0.004482395905550889,0.6923076923076923,299,2018-12-20 01:10:25.904000+00:00,2018-12-28 21:59:55.989000+00:00,359,0.0009700329452609957,343,0.005452428850811884,False,False,0
326,360,0.0012961020831204909,False,0.004589930667698922,0.5,300,2019-01-02 01:00:00.289000+00:00,2019-01-17 18:04:42.638000+00:00,360,0.0012961020831204909,344,0.005886032750819413,True,False,1
327,360,0.0017582479534133419,False,0.0032133999561174908,0.43508771929824563,285,2019-01-17 18:04:42.688000+00:00,2019-01-31 23:59:57.104000+00:00,360,0.0017582479534133419,341,0.004971647909530833,False,False,0
328,361,0.0018365305848502705,False,0.004162033286156332,0.5766423357664233,274,2019-02-18 09:46:34.306000+00:00,2019-03-30 05:30:04.041000+00:00,361,0.0018365305848502705,327,0.005998563871006602,False,False,0
329,360,0.0004218325656333387,False,0.0009934612423312043,0.7642857142857142,280,2019-02-08 12:27:17.454000+00:00,2019-02-18 09:46:32.645000+00:00,360,0.0004218325656333387,342,0.0014152938079645431,True,False,1
330,361,0.0013581625262246344,False,0.006635971008929337,0.43478260869565216,299,2019-03-01 02:00:00.049000+00:00,2019-03-18 03:06:02.015000+00:00,361,0.0013581625262246344,327,0.007994133535153972,False,False,0
331,361,0.0021869442735522053,False,0.0011744636257202752,0.30333333333333334,300,2019-03-18 03:06:02.175000+00:00,2019-03-31 23:59:38.669000+00:00,361,0.0021869442735522053,360,0.0033614078992724805,True,False,1
332,362,0.000988013439000793,False,0.004336552675164716,0.5183946488294314,299,2019-04-09 02:49:32.787000+00:00,2019-04-30 08:25:01.151000+00:00,362,0.000988013439000793,331,0.005324566114165509,False,False,0
333,361,0.0008283796370914482,True,0.0008995029484134498,0.782608695652174,299,2019-03-11 15:22:13.905000+00:00,2019-04-09 02:49:15.511000+00:00,361,0.0008283796370914482,319,0.001727882585504898,False,False,0
334,351,0.0030560387005612705,True,0.0008910086112665452,0.3125,272,2017-10-09 07:18:55.799000+00:00,2017-11-09 13:10:57.493000+00:00,351,0.0030560387005612705,362,0.003947047311827816,False,False,0
335,362,0.0020362269498522753,True,0.0005820269025364096,0.20833333333333334,288,2019-05-10 08:41:38+00:00,2019-05-28 19:52:07.785000+00:00,362,0.0020362269498522753,350,0.002618253852388685,False,False,0
336,363,0.00035185244113197025,False,0.00786051767408816,0.9194630872483222,298,2019-06-02 23:00:00.073000+00:00,2019-06-14 07:19:47.776000+00:00,363,0.00035185244113197025,354,0.00821237011522013,True,False,1
337,363,0.0009615447350742097,False,0.007801775756260407,0.7114093959731543,298,2019-06-14 07:19:47.899000+00:00,2019-06-25 04:36:48.033000+00:00,363,0.0009615447350742097,301,0.008763320491334617,False,False,0
338,363,0.0005220199135623068,False,0.005346950079212041,0.8835616438356164,292,2019-06-25 04:36:48.223000+00:00,2019-06-30 23:59:59.439000+00:00,363,0.0005220199135623068,318,0.005868969992774348,True,False,1
339,364,0.0016077471075257232,False,0.007567793680415202,0.41,300,2019-07-17 12:54:55.786000+00:00,2019-07-30 11:50:33.896000+00:00,364,0.0016077471075257232,303,0.009175540787940925,False,False,0
340,300,0.003497493473947624,False,0.0029252724357465634,0.7086614173228346,127,2010-11-13 00:52:07.454000+00:00,2010-12-11 16:58:19.344000+00:00,300,0.003497493473947624,320,0.006422765909694188,False,False,0
341,363,0.0018721012702356615,False,0.001465348740938748,0.5757575757575758,297,2019-07-09 10:53:59.450000+00:00,2019-07-17 12:54:55.736000+00:00,363,0.0018721012702356615,318,0.0033374500111744095,False,False,0
342,364,0.0005678022686347436,False,0.0022505008309113925,0.9666666666666667,300,2019-08-01 00:00:00.094000+00:00,2019-08-07 14:50:33.444000+00:00,364,0.0005678022686347436,318,0.002818303099546136,True,False,1
343,364,0.00041662840691064434,False,0.001984568201742091,0.9665551839464883,299,2019-08-07 14:50:33.494000+00:00,2019-08-14 11:47:18.767000+00:00,364,0.00041662840691064434,303,0.002401196608652735,False,False,0
344,364,0.00042075270092000697,False,0.0023315757362496916,0.8033333333333333,300,2019-08-14 11:47:18.918000+00:00,2019-08-22 14:43:17.464000+00:00,364,0.00042075270092000697,365,0.0027523284371696985,True,False,1
345,364,0.0009422111801461689,False,0.010696572490017547,0.711864406779661,295,2019-08-22 14:43:17.615000+00:00,2019-08-30 08:32:56.778000+00:00,364,0.0009422111801461689,303,0.011638783670163716,False,False,0
346,364,0.0003773719382263885,False,0.0017520733635073183,0.9767441860465116,301,2019-08-30 08:32:56.828000+00:00,2019-08-30 20:59:56.269000+00:00,364,0.0003773719382263885,368,0.002129445301733707,True,False,1
347,365,0.001314819397820896,False,0.003934316623950303,0.7792642140468228,299,2019-09-05 05:57:43.483000+00:00,2019-09-13 13:30:00.789000+00:00,365,0.001314819397820896,366,0.005249136021771199,False,False,0
348,365,0.0008212877548402281,False,0.00441970636373099,0.7037037037037037,297,2019-09-13 13:30:00.890000+00:00,2019-09-25 05:35:53.117000+00:00,365,0.0008212877548402281,367,0.005240994118571218,True,False,1
349,364,0.005518159528144846,False,0.00931600526767076,0.759493670886076,237,2019-08-06 12:33:06.798000+00:00,2019-09-05 05:57:42.140000+00:00,364,0.005518159528144846,365,0.014834164795815606,False,False,0
350,365,0.0026457551804947564,False,0.0023758477311353423,0.6296296296296297,270,2019-09-05 05:57:43.636000+00:00,2019-10-03 05:25:31.448000+00:00,365,0.0026457551804947564,366,0.005021602911630099,False,False,0
351,365,0.0004202214965637509,False,0.0012710980990106539,0.8538205980066446,301,2019-10-03 05:25:37.416000+00:00,2019-10-10 14:59:44.521000+00:00,365,0.0004202214965637509,364,0.0016913195955744048,True,False,1
352,365,0.0007027433447153533,False,0.009645149069916007,0.7214765100671141,298,2019-10-10 14:59:44.627000+00:00,2019-10-21 09:45:03.163000+00:00,365,0.0007027433447153533,366,0.010347892414631361,True,False,1
353,365,0.0012732677615654203,False,0.001822724050578475,0.3588039867109635,301,2019-10-21 09:45:03.213000+00:00,2019-10-24 23:00:29.097000+00:00,365,0.0012732677615654203,368,0.0030959918121438953,False,False,0
354,366,0.0006741612164674745,False,0.009256967571626994,0.745819397993311,299,2019-11-01 00:00:00.215000+00:00,2019-11-11 08:03:00.290000+00:00,366,0.0006741612164674745,365,0.009931128788094467,True,False,1
355,366,0.0010308489682569573,False,0.0002511971232022291,0.5813953488372093,301,2019-11-11 08:03:00.340000+00:00,2019-11-21 04:52:49.446000+00:00,366,0.0010308489682569573,318,0.0012820460914591864,True,False,1
356,366,0.0017617319286835635,False,0.019021363799283954,0.43010752688172044,279,2019-11-21 04:52:53.896000+00:00,2019-11-29 19:05:39.462000+00:00,366,0.0017617319286835635,365,0.020783095727967518,False,False,0
357,365,0.008115535248991645,False,0.0012144748764130048,0.2879581151832461,191,2019-09-05 07:54:25.531000+00:00,2019-10-14 15:01:04.254000+00:00,365,0.008115535248991645,367,0.00933001012540465,False,False,0
358,366,0.00025452584917422743,False,0.00816389661130722,0.9401993355481728,301,2019-12-03 08:03:51.600000+00:00,2019-12-13 15:59:59.923000+00:00,366,0.00025452584917422743,365,0.008418422460481448,False,False,0
359,367,0.000740082878894803,False,0.00927279918156431,0.9459459459459459,296,2020-01-01 23:00:04.735000+00:00,2020-01-09 09:26:26.899000+00:00,367,0.000740082878894803,312,0.010012882060459114,False,False,0
360,367,0.00037957645105298035,False,0.010376752345026096,0.8062283737024222,289,2020-01-09 09:26:26.949000+00:00,2020-01-22 23:44:09.237000+00:00,367,0.00037957645105298035,311,0.010756328796079077,False,False,0
361,367,0.000706924477637942,False,0.0037241156946340617,0.7013422818791947,298,2020-01-22 23:44:09.294000+00:00,2020-01-31 17:20:03.481000+00:00,367,0.000706924477637942,317,0.004431040172272004,True,False,1
362,367,0.00015054208583223082,False,0.0030471807086321803,0.9700996677740864,301,2020-01-31 17:20:03.532000+00:00,2020-01-31 21:59:56.170000+00:00,367,0.00015054208583223082,316,0.003197722794464411,False,False,0
363,368,0.0003105785166788289,False,0.004996985417603758,0.8952702702702703,296,2020-02-02 23:00:01.480000+00:00,2020-02-12 08:57:14.448000+00:00,368,0.0003105785166788289,312,0.005307563934282587,False,False,0
364,368,0.0004472088693737993,False,0.0063576143646432055,0.8298611111111112,288,2020-02-12 08:57:14.499000+00:00,2020-02-24 08:47:51.614000+00:00,368,0.0004472088693737993,308,0.006804823234017005,False,False,0
365,368,0.0005334787428907162,False,0.00397267575350837,0.8205980066445183,301,2020-02-24 08:47:51.664000+00:00,2020-02-27 09:06:48.346000+00:00,368,0.0005334787428907162,310,0.004506154496399086,False,False,0
366,368,0.0018329760599909164,False,0.007709582369396156,0.9335548172757475,301,2020-02-27 09:06:48.499000+00:00,2020-02-28 21:59:56.606000+00:00,368,0.0018329760599909164,305,0.009542558429387072,True,False,1
367,317,0.01215463083825462,True,0.000992278024617231,0.13768115942028986,138,2013-02-22 23:35:00.869000+00:00,2013-04-04 12:37:26.097000+00:00,317,0.01215463083825462,369,0.013146908862871851,False,False,0
368,368,0.0028109155511580955,False,0.003541219981699091,0.6372881355932203,295,2020-03-13 17:59:38.243000+00:00,2020-03-20 20:59:49.584000+00:00,368,0.0028109155511580955,365,0.006352135532857186,False,False,0
369,369,0.004509058172649315,False,0.010168062390279831,0.4865771812080537,298,2020-04-01 00:00:00.440000+00:00,2020-04-14 13:57:44.162000+00:00,369,0.004509058172649315,313,0.014677120562929146,False,False,0
370,369,0.0019893080579273213,False,0.0046131040252237,0.6566666666666666,300,2020-04-14 13:57:44.314000+00:00,2020-04-23 16:27:43.342000+00:00,369,0.0019893080579273213,376,0.006602412083151021,True,False,1
371,369,0.000941448440365993,False,0.0012940117828586142,0.7759197324414716,299,2020-04-23 16:27:43.649000+00:00,2020-04-30 23:59:59.553000+00:00,369,0.000941448440365993,314,0.002235460223224607,True,False,1
372,370,0.0017999006263828162,False,0.0026278577265821815,0.6203389830508474,295,2020-05-10 22:00:00.222000+00:00,2020-05-19 12:58:38.240000+00:00,370,0.0017999006263828162,315,0.004427758352964998,False,False,0
373,370,0.0008793744220270218,False,0.0023978362094161164,0.7437722419928826,281,2020-05-19 12:58:38.341000+00:00,2020-05-28 17:30:39.322000+00:00,370,0.0008793744220270218,309,0.0032772106314431382,False,False,0
374,369,0.000668804254829492,False,0.004361977396707043,0.9131944444444444,288,2020-04-09 00:27:52.127000+00:00,2020-05-08 14:16:53.863000+00:00,369,0.000668804254829492,307,0.005030781651536535,False,False,0
375,369,0.0002479936115033175,False,0.00017181604742780586,0.9767441860465116,301,2020-05-08 14:16:53.964000+00:00,2020-05-08 20:59:53.009000+00:00,369,0.0002479936115033175,386,0.00041980965893112336,True,False,1
376,314,0.005248950472271426,False,0.0026404833203129367,0.17676767676767677,198,2012-09-26 01:21:04.135000+00:00,2012-10-21 22:44:59.135000+00:00,314,0.005248950472271426,370,0.007889433792584362,False,False,0
377,370,0.0003446482180698706,False,0.0032449163165861367,0.939799331103679,299,2020-06-05 17:21:07.761000+00:00,2020-06-16 12:19:28.768000+00:00,370,0.0003446482180698706,313,0.0035895645346560074,False,False,0
378,370,0.00044811251116907107,False,0.00452260978250376,0.8595317725752508,299,2020-06-16 12:19:28.818000+00:00,2020-06-25 12:44:06.674000+00:00,370,0.00044811251116907107,376,0.004970722293672831,True,False,1
379,370,0.0015578059612580638,False,0.0014495429881329802,0.41216216216216217,296,2020-06-25 12:44:06.860000+00:00,2020-06-29 09:59:57.151000+00:00,370,0.0015578059612580638,376,0.003007348949391044,False,False,0
380,371,0.0016957572341265554,False,0.0018908253000320691,0.6571428571428571,280,2020-07-01 00:00:00.119000+00:00,2020-07-09 16:10:43.347000+00:00,371,0.0016957572341265554,314,0.0035865825341586245,True,False,1
381,371,0.00048734906950837886,False,0.002058839313357217,0.7759197324414716,299,2020-07-09 16:10:43.448000+00:00,2020-07-22 01:10:46.002000+00:00,371,0.00048734906950837886,389,0.002546188382865596,True,False,1
382,371,0.001449567664821412,False,0.007903530641588094,0.6621621621621622,296,2020-07-22 01:10:46.052000+00:00,2020-07-28 16:51:47.284000+00:00,371,0.001449567664821412,373,0.009353098306409506,True,False,1
383,371,0.0013278946766084256,False,0.001454733749690447,0.6976744186046512,301,2020-07-28 16:51:47.615000+00:00,2020-07-31 20:59:59.118000+00:00,371,0.0013278946766084256,392,0.0027826284262988726,False,False,0
384,372,0.0018059876158441502,False,0.012983545548734246,0.6006711409395973,298,2020-08-18 05:17:16.281000+00:00,2020-08-24 14:54:06.531000+00:00,372,0.0018059876158441502,391,0.014789533164578397,False,False,0
385,372,0.000693706514204423,False,0.00820895898812674,0.8821548821548821,297,2020-08-24 14:54:06.682000+00:00,2020-08-31 16:51:47.176000+00:00,372,0.000693706514204423,394,0.008902665502331163,False,False,0
386,371,0.004638498160976604,False,0.011883002457000816,0.7668918918918919,296,2020-07-12 23:48:59.931000+00:00,2020-08-07 16:24:06.065000+00:00,371,0.004638498160976604,397,0.01652150061797742,True,False,1
387,371,0.0010743320331622432,False,0.013470436971382038,0.9292929292929293,297,2020-08-07 16:24:06.166000+00:00,2020-08-13 12:46:29.526000+00:00,371,0.0010743320331622432,389,0.01454476900454428,False,False,0
388,371,0.001434777929510978,False,0.004028386152178905,0.6342281879194631,298,2020-08-13 12:46:29.778000+00:00,2020-08-18 05:17:10.339000+00:00,371,0.001434777929510978,390,0.0054631640816898835,True,False,1
389,372,0.0010265451099698707,False,0.004465243487444601,0.7873134328358209,268,2020-09-01 02:00:00.119000+00:00,2020-09-08 09:08:18.103000+00:00,372,0.0010265451099698707,392,0.005491788597414472,False,False,0
390,372,0.000812786726562661,False,0.0026748840891347722,0.6923076923076923,299,2020-09-08 09:08:18.204000+00:00,2020-09-16 19:19:56.661000+00:00,372,0.000812786726562661,392,0.003487670815697433,False,False,0
391,372,0.001770278879188488,False,0.0069450886844404335,0.6020066889632107,299,2020-09-16 19:19:56.771000+00:00,2020-09-24 03:59:28.399000+00:00,372,0.001770278879188488,373,0.008715367563628921,True,False,1
392,372,0.002109609936199847,False,0.006355439407409309,0.5217391304347826,299,2020-09-24 03:59:29.575000+00:00,2020-09-30 23:59:58.934000+00:00,372,0.002109609936199847,377,0.008465049343609156,False,False,0
393,373,0.0005986413103946449,False,0.0041926615209409955,0.8160535117056856,299,2020-10-06 22:20:02.181000+00:00,2020-10-16 05:20:59.237000+00:00,373,0.0005986413103946449,383,0.004791302831335641,False,False,0
394,373,0.0011149796323188465,False,0.01026478509767284,0.71,300,2020-10-16 05:20:59.485000+00:00,2020-10-28 07:24:25.656000+00:00,373,0.0011149796323188465,394,0.011379764729991687,False,False,0
