exit_time,equity,cum_pnl,drawdown,drawdown_pct
2026-06-15 22:00:00,5174346.72691351,174346.7269135101,5113.954151593149,0.10227908303186298
2026-06-15 22:00:00,5185085.892990135,185085.89299013503,0.0,0.0
2026-06-16 05:00:00,5184220.3720966,184220.37209660045,865.5208935346454,0.017310417870692908
2026-06-16 06:00:00,5182659.884229432,182659.88422943171,2426.0087607027963,0.048520175214055924
2026-06-16 07:00:00,5180229.6115347855,180229.61153478525,4856.281455349177,0.09712562910698354
2026-06-16 08:00:00,5178912.234533546,178912.23453354544,6173.658456589095,0.12347316913178191
2026-06-16 09:00:00,5177956.300120243,177956.30012024322,7129.592869891785,0.1425918573978357
2026-06-16 10:00:00,5176264.335473449,176264.33547344874,8821.557516685687,0.17643115033371373
2026-06-16 11:00:00,5177093.945257395,177093.94525739446,7991.947732740082,0.15983895465480163
2026-06-16 12:00:00,5177044.5671190405,177044.56711904093,8041.32587109413,0.1608265174218826
2026-06-16 13:00:00,5174340.7426855685,174340.74268556843,10745.150304566137,0.21490300609132276
2026-06-16 17:00:00,5173658.3862322485,173658.38623224825,11427.506757886149,0.22855013515772296
2026-06-16 20:00:00,5175727.24575508,175727.24575508016,9358.647235054523,0.18717294470109044
2026-06-16 22:00:00,5176035.252930983,176035.25293098312,9050.640059151687,0.18101280118303373
2026-06-16 23:00:00,5174069.5659692045,174069.56596920436,11016.327020930126,0.22032654041860253
2026-06-17 08:00:00,5176347.212369453,176347.2123694535,8738.680620681494,0.17477361241362988
2026-06-17 09:00:00,5178483.2968960665,178483.29689606605,6602.59609406814,0.1320519218813628
2026-06-17 09:00:00,5176154.05381778,176154.05381777958,8931.8391723549,0.178636783447098
2026-06-17 10:00:00,5177141.709634809,177141.7096348093,7944.183355325833,0.15888366710651666
2026-06-17 11:00:00,5180636.354449979,180636.35444997897,4449.538540155627,0.08899077080311253
2026-06-17 12:00:00,5180297.398198649,180297.3981986494,4788.494791485369,0.09576989582970738
2026-06-17 13:00:00,5179233.297814143,179233.2978141427,5852.595175991766,0.11705190351983533
