time,SPY
2026-04-21 19:45:00+00:00,704.1400146484375
2026-04-21 20:00:00+00:00,706.53
2026-04-21 20:15:00+00:00,706.2019
2026-04-21 20:30:00+00:00,706.105
2026-04-21 20:45:00+00:00,706.3
2026-04-21 21:00:00+00:00,706.43
2026-04-21 21:15:00+00:00,706.265
2026-04-21 21:30:00+00:00,706.46
2026-04-21 21:45:00+00:00,706.55
2026-04-21 22:00:00+00:00,706.9689
2026-04-21 22:15:00+00:00,706.7867
2026-04-21 22:30:00+00:00,706.75
2026-04-21 22:45:00+00:00,706.465
2026-04-21 23:00:00+00:00,706.725
2026-04-21 23:15:00+00:00,706.665
2026-04-21 23:30:00+00:00,706.9249
2026-04-21 23:45:00+00:00,706.98
2026-04-22 08:00:00+00:00,708.16
2026-04-22 08:15:00+00:00,707.68
2026-04-22 08:30:00+00:00,707.65
2026-04-22 08:45:00+00:00,708.039
2026-04-22 09:00:00+00:00,708.52
2026-04-22 09:15:00+00:00,708.6892
2026-04-22 09:30:00+00:00,708.7112
2026-04-22 09:45:00+00:00,707.99
2026-04-22 10:00:00+00:00,707.64
2026-04-22 10:15:00+00:00,708.14
2026-04-22 10:30:00+00:00,708.08
2026-04-22 10:45:00+00:00,708.03
2026-04-22 11:00:00+00:00,707.81
2026-04-22 11:15:00+00:00,707.8
2026-04-22 11:30:00+00:00,707.83
2026-04-22 11:45:00+00:00,708.33
2026-04-22 12:00:00+00:00,709.61
2026-04-22 12:15:00+00:00,708.99
2026-04-22 12:30:00+00:00,708.46
2026-04-22 12:45:00+00:00,707.99
2026-04-22 13:00:00+00:00,708.3097
2026-04-22 13:30:00+00:00,708.7000122070312
2026-04-22 13:45:00+00:00,709.3900146484375
2026-04-22 14:00:00+00:00,710.0999755859375
2026-04-22 14:15:00+00:00,710.52001953125
2026-04-22 14:30:00+00:00,709.719970703125
2026-04-22 14:45:00+00:00,710.0399780273438
2026-04-22 15:00:00+00:00,709.8400268554688
2026-04-22 15:15:00+00:00,710.2000122070312
2026-04-22 15:30:00+00:00,709.280029296875
2026-04-22 15:45:00+00:00,709.6400146484375
2026-04-22 16:00:00+00:00,709.9199829101562
2026-04-22 16:15:00+00:00,709.155029296875
2026-04-22 16:30:00+00:00,709.0900268554688
2026-04-22 16:45:00+00:00,708.8900146484375
2026-04-22 17:00:00+00:00,709.9277954101562
2026-04-22 17:15:00+00:00,710.0399780273438
2026-04-22 17:30:00+00:00,710.22998046875
2026-04-22 17:45:00+00:00,709.989990234375
2026-04-22 18:00:00+00:00,709.9500122070312
2026-04-22 18:15:00+00:00,709.4500122070312
2026-04-22 18:30:00+00:00,709.885009765625
2026-04-22 18:45:00+00:00,709.6500244140625
2026-04-22 19:00:00+00:00,709.9600219726562
2026-04-22 19:15:00+00:00,710.4500122070312
2026-04-22 19:30:00+00:00,710.4500122070312
2026-04-22 19:45:00+00:00,711.2100219726562
2026-04-22 20:00:00+00:00,710.55
2026-04-22 20:15:00+00:00,710.485
2026-04-22 20:30:00+00:00,710.33
2026-04-22 20:45:00+00:00,710.56
2026-04-22 21:00:00+00:00,710.6472
2026-04-22 21:15:00+00:00,710.73
2026-04-22 21:30:00+00:00,710.35
2026-04-22 21:45:00+00:00,710.29
2026-04-22 22:00:00+00:00,710.3082
2026-04-22 22:15:00+00:00,710.1848
2026-04-22 22:30:00+00:00,710.12
2026-04-22 22:45:00+00:00,710.278
2026-04-22 23:00:00+00:00,710.32
2026-04-22 23:15:00+00:00,710.425
2026-04-22 23:30:00+00:00,710.37
2026-04-22 23:45:00+00:00,710.47
2026-04-23 08:00:00+00:00,708.4182
2026-04-23 08:15:00+00:00,708.42
2026-04-23 08:30:00+00:00,707.54
2026-04-23 08:45:00+00:00,707.56
2026-04-23 09:00:00+00:00,707.0787
2026-04-23 09:15:00+00:00,707.77
2026-04-23 09:30:00+00:00,707.869
2026-04-23 09:45:00+00:00,707.76
2026-04-23 10:00:00+00:00,707.2789
2026-04-23 10:15:00+00:00,707.72
2026-04-23 10:30:00+00:00,707.81
2026-04-23 10:45:00+00:00,708.43
2026-04-23 11:00:00+00:00,708.4202
2026-04-23 11:15:00+00:00,708.13
2026-04-23 11:30:00+00:00,708.7032
2026-04-23 11:45:00+00:00,710.0665
2026-04-23 12:00:00+00:00,710.73
2026-04-23 12:15:00+00:00,710.145
2026-04-23 12:30:00+00:00,709.85
2026-04-23 12:45:00+00:00,709.49
2026-04-23 13:00:00+00:00,709.12
2026-04-23 13:30:00+00:00,710.5700073242188
2026-04-23 13:45:00+00:00,710.2100219726562
2026-04-23 14:00:00+00:00,710.0905151367188
2026-04-23 14:15:00+00:00,710.530029296875
2026-04-23 14:30:00+00:00,710.9400024414062
2026-04-23 14:45:00+00:00,711.7100219726562
2026-04-23 15:00:00+00:00,711.635009765625
2026-04-23 15:15:00+00:00,711.989990234375
2026-04-23 15:30:00+00:00,711.5750122070312
2026-04-23 15:45:00+00:00,711.10498046875
2026-04-23 16:00:00+00:00,710.9000244140625
2026-04-23 16:15:00+00:00,710.72998046875
2026-04-23 16:30:00+00:00,710.9500122070312
2026-04-23 16:45:00+00:00,710.8699951171875
2026-04-23 17:00:00+00:00,707.739990234375
2026-04-23 17:15:00+00:00,706.0499877929688
2026-04-23 17:30:00+00:00,703.760009765625
2026-04-23 17:45:00+00:00,706.635009765625
2026-04-23 18:00:00+00:00,707.7999877929688
2026-04-23 18:15:00+00:00,708.5100708007812
2026-04-23 18:30:00+00:00,708.6699829101562
2026-04-23 18:45:00+00:00,707.126220703125
2026-04-23 19:00:00+00:00,708.2100219726562
2026-04-23 19:15:00+00:00,708.405029296875
2026-04-23 19:30:00+00:00,707.3400268554688
2026-04-23 19:45:00+00:00,708.4400024414062
2026-04-23 20:00:00+00:00,707.6529
2026-04-23 20:15:00+00:00,707.95
2026-04-23 20:30:00+00:00,708.0689
2026-04-23 20:45:00+00:00,707.5
2026-04-23 21:00:00+00:00,707.58
2026-04-23 21:15:00+00:00,708.21
2026-04-23 21:30:00+00:00,708.51
2026-04-23 21:45:00+00:00,708.4
2026-04-23 22:00:00+00:00,708.8805
2026-04-23 22:15:00+00:00,708.675
2026-04-23 22:30:00+00:00,708.65
2026-04-23 22:45:00+00:00,708.8607
2026-04-23 23:00:00+00:00,708.72
2026-04-23 23:15:00+00:00,708.98
2026-04-23 23:30:00+00:00,709.2299
2026-04-23 23:45:00+00:00,709.54
2026-04-24 08:00:00+00:00,709.24
2026-04-24 08:15:00+00:00,709.4185
2026-04-24 08:30:00+00:00,708.76
2026-04-24 08:45:00+00:00,708.86
2026-04-24 09:00:00+00:00,709.0112
2026-04-24 09:15:00+00:00,708.8
2026-04-24 09:30:00+00:00,709.0715
2026-04-24 09:45:00+00:00,708.84
2026-04-24 10:00:00+00:00,708.9112
2026-04-24 10:15:00+00:00,709.5543
2026-04-24 10:30:00+00:00,709.559
2026-04-24 10:45:00+00:00,709.5737
2026-04-24 11:00:00+00:00,711.525
2026-04-24 11:15:00+00:00,713.14
2026-04-24 11:30:00+00:00,711.97
2026-04-24 11:45:00+00:00,711.59
2026-04-24 12:00:00+00:00,712.0
2026-04-24 12:15:00+00:00,711.85
2026-04-24 12:30:00+00:00,710.86
2026-04-24 12:45:00+00:00,710.73
2026-04-24 13:00:00+00:00,711.05
2026-04-24 13:30:00+00:00,709.969970703125
2026-04-24 13:45:00+00:00,709.9400024414062
2026-04-24 14:00:00+00:00,710.0499877929688
2026-04-24 14:15:00+00:00,709.8599853515625
2026-04-24 14:30:00+00:00,710.989990234375
2026-04-24 14:45:00+00:00,711.4400024414062
2026-04-24 15:00:00+00:00,711.77001953125
2026-04-24 15:15:00+00:00,711.8499755859375
2026-04-24 15:30:00+00:00,713.3099975585938
2026-04-24 15:45:00+00:00,713.77001953125
2026-04-24 16:00:00+00:00,713.3598022460938
2026-04-24 16:15:00+00:00,713.3012084960938
2026-04-24 16:30:00+00:00,713.1099853515625
2026-04-24 16:45:00+00:00,713.6099853515625
2026-04-24 17:00:00+00:00,713.3300170898438
2026-04-24 17:15:00+00:00,713.02001953125
2026-04-24 17:30:00+00:00,713.5299072265625
2026-04-24 17:45:00+00:00,713.6500244140625
2026-04-24 18:00:00+00:00,713.5050048828125
2026-04-24 18:15:00+00:00,713.02001953125
2026-04-24 18:30:00+00:00,713.3400268554688
2026-04-24 18:45:00+00:00,713.530029296875
2026-04-24 19:00:00+00:00,714.2050170898438
2026-04-24 19:15:00+00:00,713.739990234375
2026-04-24 19:30:00+00:00,713.7901000976562
2026-04-24 19:45:00+00:00,713.97998046875
2026-04-24 20:00:00+00:00,713.75
2026-04-24 20:15:00+00:00,713.51
2026-04-24 20:30:00+00:00,713.98
2026-04-24 20:45:00+00:00,714.05
2026-04-24 21:00:00+00:00,714.0878
2026-04-24 21:15:00+00:00,713.905
2026-04-24 21:30:00+00:00,713.95
2026-04-24 21:45:00+00:00,713.92
2026-04-24 22:00:00+00:00,714.16
2026-04-24 22:15:00+00:00,714.16
2026-04-24 22:30:00+00:00,714.25
2026-04-24 22:45:00+00:00,714.15
2026-04-24 23:00:00+00:00,714.21
2026-04-24 23:15:00+00:00,714.15
2026-04-24 23:30:00+00:00,714.3
2026-04-24 23:45:00+00:00,714.01
2026-04-27 08:00:00+00:00,712.72
2026-04-27 08:15:00+00:00,713.21
2026-04-27 08:30:00+00:00,713.36
2026-04-27 08:45:00+00:00,713.5
2026-04-27 09:00:00+00:00,713.5825
2026-04-27 09:15:00+00:00,713.47
2026-04-27 09:30:00+00:00,713.53
2026-04-27 09:45:00+00:00,713.47
2026-04-27 10:00:00+00:00,713.3507
2026-04-27 10:15:00+00:00,713.471
2026-04-27 10:30:00+00:00,714.02
2026-04-27 10:45:00+00:00,713.9495
2026-04-27 11:00:00+00:00,714.0
2026-04-27 11:15:00+00:00,714.2795
2026-04-27 11:30:00+00:00,714.28
2026-04-27 11:45:00+00:00,714.2554
2026-04-27 12:00:00+00:00,714.1185
2026-04-27 12:15:00+00:00,713.437
2026-04-27 12:30:00+00:00,713.51
2026-04-27 12:45:00+00:00,713.4
2026-04-27 13:00:00+00:00,713.2482
2026-04-27 13:30:00+00:00,713.7100219726562
2026-04-27 13:45:00+00:00,714.0850219726562
2026-04-27 14:00:00+00:00,713.864990234375
2026-04-27 14:15:00+00:00,713.4450073242188
2026-04-27 14:30:00+00:00,713.97998046875
2026-04-27 14:45:00+00:00,713.6199951171875
2026-04-27 15:00:00+00:00,712.8800048828125
2026-04-27 15:15:00+00:00,713.0
2026-04-27 15:30:00+00:00,713.2899780273438
2026-04-27 15:45:00+00:00,713.4000244140625
2026-04-27 16:00:00+00:00,713.9400024414062
2026-04-27 16:15:00+00:00,713.8599853515625
2026-04-27 16:30:00+00:00,714.1199951171875
2026-04-27 16:45:00+00:00,714.1300048828125
2026-04-27 17:00:00+00:00,714.3400268554688
2026-04-27 17:15:00+00:00,714.5999755859375
2026-04-27 17:30:00+00:00,714.8400268554688
2026-04-27 17:45:00+00:00,714.8798828125
2026-04-27 18:00:00+00:00,715.0549926757812
2026-04-27 18:15:00+00:00,715.0999755859375
2026-04-27 18:30:00+00:00,714.89501953125
2026-04-27 18:45:00+00:00,714.875
2026-04-27 19:00:00+00:00,714.9500122070312
2026-04-27 19:15:00+00:00,715.1400146484375
2026-04-27 19:30:00+00:00,715.1799926757812
2026-04-27 19:45:00+00:00,715.1599731445312
2026-04-27 20:00:00+00:00,714.97
2026-04-27 20:15:00+00:00,714.905
2026-04-27 20:30:00+00:00,715.18
2026-04-27 20:45:00+00:00,715.03
2026-04-27 21:00:00+00:00,715.0883
2026-04-27 21:15:00+00:00,715.11
2026-04-27 21:30:00+00:00,715.11
2026-04-27 21:45:00+00:00,714.91
2026-04-27 22:00:00+00:00,716.16
2026-04-27 22:15:00+00:00,716.3885
2026-04-27 22:30:00+00:00,716.33
2026-04-27 22:45:00+00:00,716.1547
2026-04-27 23:00:00+00:00,716.045
2026-04-27 23:15:00+00:00,716.2209
2026-04-27 23:30:00+00:00,716.37
2026-04-27 23:45:00+00:00,716.26
2026-04-28 08:00:00+00:00,713.79
2026-04-28 08:15:00+00:00,714.78
2026-04-28 08:30:00+00:00,714.57
2026-04-28 08:45:00+00:00,714.6407
2026-04-28 09:00:00+00:00,714.55
2026-04-28 09:15:00+00:00,714.1924
2026-04-28 09:30:00+00:00,713.75
2026-04-28 09:45:00+00:00,713.7976
2026-04-28 10:00:00+00:00,713.3
2026-04-28 10:15:00+00:00,713.5232
2026-04-28 10:30:00+00:00,713.2835
2026-04-28 10:45:00+00:00,713.52
2026-04-28 11:00:00+00:00,712.5716
2026-04-28 11:15:00+00:00,711.57
2026-04-28 11:30:00+00:00,711.47
2026-04-28 11:45:00+00:00,710.4792
2026-04-28 12:00:00+00:00,710.4584
2026-04-28 12:15:00+00:00,709.845
2026-04-28 12:30:00+00:00,710.2899
2026-04-28 12:45:00+00:00,711.53
2026-04-28 13:00:00+00:00,710.97
2026-04-28 13:30:00+00:00,712.4000244140625
2026-04-28 13:45:00+00:00,711.5800170898438
2026-04-28 14:00:00+00:00,711.6400146484375
2026-04-28 14:15:00+00:00,711.25
2026-04-28 14:30:00+00:00,710.4600219726562
2026-04-28 14:45:00+00:00,710.52001953125
2026-04-28 15:00:00+00:00,710.6900024414062
2026-04-28 15:15:00+00:00,709.9000244140625
2026-04-28 15:30:00+00:00,709.8099975585938
2026-04-28 15:45:00+00:00,709.97998046875
2026-04-28 16:00:00+00:00,710.4299926757812
2026-04-28 16:15:00+00:00,710.3200073242188
2026-04-28 16:30:00+00:00,709.530029296875
2026-04-28 16:45:00+00:00,710.1799926757812
2026-04-28 17:00:00+00:00,709.989990234375
2026-04-28 17:15:00+00:00,710.1199951171875
2026-04-28 17:30:00+00:00,710.72998046875
2026-04-28 17:45:00+00:00,711.030029296875
2026-04-28 18:00:00+00:00,711.030029296875
2026-04-28 18:15:00+00:00,711.3499755859375
2026-04-28 18:30:00+00:00,711.4000244140625
2026-04-28 18:45:00+00:00,711.52001953125
2026-04-28 19:00:00+00:00,711.9199829101562
2026-04-28 19:15:00+00:00,711.5900268554688
2026-04-28 19:30:00+00:00,711.639892578125
2026-04-28 19:45:00+00:00,711.6799926757812
2026-04-28 20:00:00+00:00,711.895
2026-04-28 20:15:00+00:00,711.925
2026-04-28 20:30:00+00:00,711.75
2026-04-28 20:45:00+00:00,711.8
2026-04-28 21:00:00+00:00,711.7
2026-04-28 21:15:00+00:00,711.73
2026-04-28 21:30:00+00:00,711.725
2026-04-28 21:45:00+00:00,711.805
2026-04-28 22:00:00+00:00,712.24
2026-04-28 22:15:00+00:00,712.06
2026-04-28 22:30:00+00:00,712.071
2026-04-28 22:45:00+00:00,712.135
2026-04-28 23:00:00+00:00,712.095
2026-04-28 23:15:00+00:00,712.135
2026-04-28 23:30:00+00:00,712.38
2026-04-28 23:45:00+00:00,712.4512
2026-04-29 08:00:00+00:00,711.605
2026-04-29 08:15:00+00:00,712.2295
2026-04-29 08:30:00+00:00,712.0407
2026-04-29 08:45:00+00:00,711.9387
2026-04-29 09:00:00+00:00,712.07
2026-04-29 09:15:00+00:00,712.1187
2026-04-29 09:30:00+00:00,711.8
2026-04-29 09:45:00+00:00,711.54
2026-04-29 10:00:00+00:00,711.98
2026-04-29 10:15:00+00:00,712.55
2026-04-29 10:30:00+00:00,712.27
2026-04-29 10:45:00+00:00,712.2607
2026-04-29 11:00:00+00:00,712.32
2026-04-29 11:15:00+00:00,712.1394
2026-04-29 11:30:00+00:00,711.96
2026-04-29 11:45:00+00:00,712.01
2026-04-29 12:00:00+00:00,711.79
2026-04-29 12:15:00+00:00,711.76
2026-04-29 12:30:00+00:00,711.62
2026-04-29 12:45:00+00:00,711.559
2026-04-29 13:00:00+00:00,711.7074
2026-04-29 13:30:00+00:00,710.0399780273438
2026-04-29 13:45:00+00:00,710.77001953125
2026-04-29 14:00:00+00:00,711.1300048828125
2026-04-29 14:15:00+00:00,711.47998046875
2026-04-29 14:30:00+00:00,711.8400268554688
2026-04-29 14:45:00+00:00,711.4400024414062
2026-04-29 15:00:00+00:00,710.25
2026-04-29 15:15:00+00:00,710.8670043945312
2026-04-29 15:30:00+00:00,710.5700073242188
2026-04-29 15:45:00+00:00,710.0399780273438
2026-04-29 16:00:00+00:00,710.22998046875
2026-04-29 16:15:00+00:00,709.75
2026-04-29 16:30:00+00:00,709.760009765625
2026-04-29 16:45:00+00:00,709.6749877929688
2026-04-29 17:00:00+00:00,709.655029296875
2026-04-29 17:15:00+00:00,709.9099731445312
2026-04-29 17:30:00+00:00,710.010009765625
2026-04-29 17:45:00+00:00,710.6099853515625
2026-04-29 18:00:00+00:00,709.0880126953125
2026-04-29 18:15:00+00:00,709.219970703125
2026-04-29 18:30:00+00:00,708.7000122070312
2026-04-29 18:45:00+00:00,710.5700073242188
2026-04-29 19:00:00+00:00,711.239990234375
2026-04-29 19:15:00+00:00,710.8699951171875
2026-04-29 19:30:00+00:00,710.5496826171875
2026-04-29 19:45:00+00:00,711.5800170898438
2026-04-29 20:00:00+00:00,708.3317
2026-04-29 20:15:00+00:00,710.84
2026-04-29 20:30:00+00:00,710.8085
2026-04-29 20:45:00+00:00,708.77
2026-04-29 21:00:00+00:00,709.0977
2026-04-29 21:15:00+00:00,709.275
2026-04-29 21:30:00+00:00,709.51
2026-04-29 21:45:00+00:00,710.39
2026-04-29 22:00:00+00:00,713.18
2026-04-29 22:15:00+00:00,713.38
2026-04-29 22:30:00+00:00,713.33
2026-04-29 22:45:00+00:00,713.07
2026-04-29 23:00:00+00:00,713.14
2026-04-29 23:15:00+00:00,712.94
2026-04-29 23:30:00+00:00,713.5
2026-04-29 23:45:00+00:00,713.725
2026-04-30 08:00:00+00:00,711.3
2026-04-30 08:15:00+00:00,711.26
2026-04-30 08:30:00+00:00,711.62
2026-04-30 08:45:00+00:00,711.269
2026-04-30 09:00:00+00:00,711.1212
2026-04-30 09:15:00+00:00,711.9
2026-04-30 09:30:00+00:00,712.0112
2026-04-30 09:45:00+00:00,711.8392
2026-04-30 10:00:00+00:00,712.1934
2026-04-30 10:15:00+00:00,712.9
2026-04-30 10:30:00+00:00,712.42
2026-04-30 10:45:00+00:00,712.65
2026-04-30 11:00:00+00:00,713.485
2026-04-30 11:15:00+00:00,714.6
2026-04-30 11:30:00+00:00,713.87
2026-04-30 11:45:00+00:00,714.0513
2026-04-30 12:00:00+00:00,714.8097
2026-04-30 12:15:00+00:00,715.6
2026-04-30 12:30:00+00:00,714.6
2026-04-30 12:45:00+00:00,715.05
2026-04-30 13:00:00+00:00,714.84
2026-04-30 13:30:00+00:00,712.8508911132812
2026-04-30 13:45:00+00:00,711.27001953125
2026-04-30 14:00:00+00:00,711.6500244140625
2026-04-30 14:15:00+00:00,712.010009765625
2026-04-30 14:30:00+00:00,712.239990234375
2026-04-30 14:45:00+00:00,713.8699951171875
2026-04-30 15:00:00+00:00,714.2949829101562
2026-04-30 15:15:00+00:00,714.4299926757812
2026-04-30 15:30:00+00:00,713.9299926757812
2026-04-30 15:45:00+00:00,714.5999755859375
2026-04-30 16:00:00+00:00,715.3099975585938
2026-04-30 16:15:00+00:00,715.1799926757812
2026-04-30 16:30:00+00:00,714.7498779296875
2026-04-30 16:45:00+00:00,714.3474731445312
2026-04-30 17:00:00+00:00,715.5599975585938
2026-04-30 17:15:00+00:00,715.8099975585938
2026-04-30 17:30:00+00:00,716.4299926757812
2026-04-30 17:45:00+00:00,717.0601196289062
2026-04-30 18:00:00+00:00,717.7899780273438
2026-04-30 18:15:00+00:00,717.8800048828125
2026-04-30 18:30:00+00:00,718.5800170898438
2026-04-30 18:45:00+00:00,718.3699951171875
2026-04-30 19:00:00+00:00,719.27001953125
2026-04-30 19:15:00+00:00,719.1199951171875
2026-04-30 19:30:00+00:00,719.4099731445312
2026-04-30 19:45:00+00:00,718.3900146484375
2026-04-30 20:00:00+00:00,719.08
2026-04-30 20:15:00+00:00,719.49
2026-04-30 20:30:00+00:00,718.99
2026-04-30 20:45:00+00:00,719.2
2026-04-30 21:00:00+00:00,718.53
2026-04-30 21:15:00+00:00,718.465
2026-04-30 21:30:00+00:00,719.87
2026-04-30 21:45:00+00:00,720.05
2026-04-30 22:00:00+00:00,720.68
2026-04-30 22:15:00+00:00,720.2776
2026-04-30 22:30:00+00:00,720.19
2026-04-30 22:45:00+00:00,719.55
2026-04-30 23:00:00+00:00,719.57
2026-04-30 23:15:00+00:00,719.965
2026-04-30 23:30:00+00:00,720.01
2026-04-30 23:45:00+00:00,719.87
2026-05-01 08:00:00+00:00,719.971
2026-05-01 08:15:00+00:00,720.049
2026-05-01 08:30:00+00:00,719.7987
2026-05-01 08:45:00+00:00,719.8339
2026-05-01 09:00:00+00:00,719.7228
2026-05-01 09:15:00+00:00,719.9749
2026-05-01 09:30:00+00:00,720.119
2026-05-01 09:45:00+00:00,720.17
2026-05-01 10:00:00+00:00,720.121
2026-05-01 10:15:00+00:00,720.14
2026-05-01 10:30:00+00:00,719.9
2026-05-01 10:45:00+00:00,720.22
2026-05-01 11:00:00+00:00,719.885
2026-05-01 11:15:00+00:00,720.16
2026-05-01 11:30:00+00:00,720.135
2026-05-01 11:45:00+00:00,720.49
2026-05-01 12:00:00+00:00,721.45
2026-05-01 12:15:00+00:00,721.42
2026-05-01 12:30:00+00:00,720.67
2026-05-01 12:45:00+00:00,720.64
2026-05-01 13:00:00+00:00,721.0587
2026-05-01 13:30:00+00:00,722.52001953125
2026-05-01 13:45:00+00:00,724.1749877929688
2026-05-01 14:00:00+00:00,724.4500122070312
2026-05-01 14:15:00+00:00,724.2587890625
2026-05-01 14:30:00+00:00,722.9600219726562
2026-05-01 14:45:00+00:00,722.719970703125
2026-05-01 15:00:00+00:00,722.9949951171875
2026-05-01 15:15:00+00:00,723.2899780273438
2026-05-01 15:30:00+00:00,724.010009765625
2026-05-01 15:45:00+00:00,723.385009765625
2026-05-01 16:00:00+00:00,722.5
2026-05-01 16:15:00+00:00,722.1400146484375
2026-05-01 16:30:00+00:00,721.6900024414062
2026-05-01 16:45:00+00:00,721.8900146484375
2026-05-01 17:00:00+00:00,722.5098876953125
2026-05-01 17:15:00+00:00,722.97998046875
2026-05-01 17:30:00+00:00,722.9099731445312
2026-05-01 17:45:00+00:00,722.7999877929688
2026-05-01 18:00:00+00:00,721.8200073242188
2026-05-01 18:15:00+00:00,722.1799926757812
2026-05-01 18:30:00+00:00,721.219970703125
2026-05-01 18:45:00+00:00,721.1699829101562
2026-05-01 19:00:00+00:00,722.0549926757812
2026-05-01 19:15:00+00:00,722.4199829101562
2026-05-01 19:30:00+00:00,722.135009765625
2026-05-01 19:45:00+00:00,720.6699829101562
2026-05-01 20:00:00+00:00,720.34
2026-05-01 20:15:00+00:00,719.8334
2026-05-01 20:30:00+00:00,719.64
2026-05-01 20:45:00+00:00,719.72
2026-05-01 21:00:00+00:00,720.02
2026-05-01 21:15:00+00:00,720.07
2026-05-01 21:30:00+00:00,720.13
2026-05-01 21:45:00+00:00,720.24
2026-05-01 22:00:00+00:00,720.075
2026-05-01 22:15:00+00:00,720.165
2026-05-01 22:30:00+00:00,720.075
2026-05-01 22:45:00+00:00,720.19
2026-05-01 23:00:00+00:00,720.19
2026-05-01 23:15:00+00:00,720.1
2026-05-01 23:30:00+00:00,720.0527
2026-05-01 23:45:00+00:00,720.0
2026-05-04 08:00:00+00:00,720.999
2026-05-04 08:15:00+00:00,721.3005
2026-05-04 08:30:00+00:00,721.27
2026-05-04 08:45:00+00:00,721.22
2026-05-04 09:00:00+00:00,721.65
2026-05-04 09:15:00+00:00,721.53
2026-05-04 09:30:00+00:00,721.67
2026-05-04 09:45:00+00:00,721.4095
2026-05-04 10:00:00+00:00,717.2817
2026-05-04 10:15:00+00:00,718.3
2026-05-04 10:30:00+00:00,719.92
2026-05-04 10:45:00+00:00,719.68
2026-05-04 11:00:00+00:00,719.918
2026-05-04 11:15:00+00:00,719.639
2026-05-04 11:30:00+00:00,719.3
2026-05-04 11:45:00+00:00,719.5385
2026-05-04 12:00:00+00:00,719.8475
2026-05-04 12:15:00+00:00,720.17
2026-05-04 12:30:00+00:00,720.25
2026-05-04 12:45:00+00:00,719.935
2026-05-04 13:00:00+00:00,719.905
2026-05-04 13:30:00+00:00,719.9500122070312
2026-05-04 13:45:00+00:00,720.7601928710938
2026-05-04 14:00:00+00:00,720.989990234375
2026-05-04 14:15:00+00:00,721.239990234375
2026-05-04 14:30:00+00:00,721.9052124023438
2026-05-04 14:45:00+00:00,720.9099731445312
2026-05-04 15:00:00+00:00,720.25
2026-05-04 15:15:00+00:00,718.4400024414062
2026-05-04 15:30:00+00:00,718.3150024414062
2026-05-04 15:45:00+00:00,717.5897827148438
2026-05-04 16:00:00+00:00,715.9400024414062
2026-05-04 16:15:00+00:00,717.0
2026-05-04 16:30:00+00:00,716.9199829101562
2026-05-04 16:45:00+00:00,716.5499877929688
2026-05-04 17:00:00+00:00,717.469970703125
2026-05-04 17:15:00+00:00,718.5700073242188
2026-05-04 17:30:00+00:00,718.2100219726562
2026-05-04 17:45:00+00:00,718.330078125
2026-05-04 18:00:00+00:00,718.4500122070312
2026-05-04 18:15:00+00:00,717.760009765625
2026-05-04 18:30:00+00:00,717.0700073242188
2026-05-04 18:45:00+00:00,717.469970703125
2026-05-04 19:00:00+00:00,718.0399780273438
2026-05-04 19:15:00+00:00,717.739990234375
2026-05-04 19:30:00+00:00,717.75
2026-05-04 19:45:00+00:00,718.0700073242188
2026-05-04 20:00:00+00:00,717.5692
2026-05-04 20:15:00+00:00,717.81
2026-05-04 20:30:00+00:00,717.48
2026-05-04 20:45:00+00:00,717.57
2026-05-04 21:00:00+00:00,717.68
2026-05-04 21:15:00+00:00,717.72
2026-05-04 21:30:00+00:00,717.75
2026-05-04 21:45:00+00:00,717.8
2026-05-04 22:00:00+00:00,718.24
2026-05-04 22:15:00+00:00,718.34
2026-05-04 22:30:00+00:00,718.0395
2026-05-04 22:45:00+00:00,717.7792
2026-05-04 23:00:00+00:00,717.9013
2026-05-04 23:15:00+00:00,717.825
2026-05-04 23:30:00+00:00,717.73
2026-05-04 23:45:00+00:00,717.7485
2026-05-05 08:00:00+00:00,720.609
2026-05-05 08:15:00+00:00,720.519
2026-05-05 08:30:00+00:00,720.57
2026-05-05 08:45:00+00:00,720.55
2026-05-05 09:00:00+00:00,720.3787
2026-05-05 09:15:00+00:00,720.409
2026-05-05 09:30:00+00:00,720.6287
2026-05-05 09:45:00+00:00,720.6207
2026-05-05 10:00:00+00:00,720.58
2026-05-05 10:15:00+00:00,720.6312
2026-05-05 10:30:00+00:00,720.44
2026-05-05 10:45:00+00:00,720.611
2026-05-05 11:00:00+00:00,720.16
2026-05-05 11:15:00+00:00,720.5982
2026-05-05 11:30:00+00:00,720.88
2026-05-05 11:45:00+00:00,720.925
2026-05-05 12:00:00+00:00,721.681
2026-05-05 12:15:00+00:00,721.5602
2026-05-05 12:30:00+00:00,721.225
2026-05-05 12:45:00+00:00,721.285
2026-05-05 13:00:00+00:00,721.645
2026-05-05 13:30:00+00:00,722.22998046875
2026-05-05 13:45:00+00:00,722.530029296875
2026-05-05 14:00:00+00:00,722.3150024414062
2026-05-05 14:15:00+00:00,723.2899780273438
2026-05-05 14:30:00+00:00,722.7000122070312
2026-05-05 14:45:00+00:00,723.1400146484375
2026-05-05 15:00:00+00:00,723.5499877929688
2026-05-05 15:15:00+00:00,723.47998046875
2026-05-05 15:30:00+00:00,723.1199951171875
2026-05-05 15:45:00+00:00,723.0399780273438
2026-05-05 16:00:00+00:00,723.5050048828125
2026-05-05 16:15:00+00:00,723.5800170898438
2026-05-05 16:30:00+00:00,723.4398803710938
2026-05-05 16:45:00+00:00,723.469970703125
