time,TLT
2026-04-21 14:45:00+00:00,86.62000274658203
2026-04-21 15:00:00+00:00,86.7699966430664
2026-04-21 15:15:00+00:00,86.70999908447266
2026-04-21 15:30:00+00:00,86.73500061035156
2026-04-21 15:45:00+00:00,86.75499725341797
2026-04-21 16:00:00+00:00,86.76010131835938
2026-04-21 16:15:00+00:00,86.72000122070312
2026-04-21 16:30:00+00:00,86.78500366210938
2026-04-21 16:45:00+00:00,86.74800109863281
2026-04-21 17:00:00+00:00,86.61499786376953
2026-04-21 17:15:00+00:00,86.65499877929688
2026-04-21 17:30:00+00:00,86.84500122070312
2026-04-21 17:45:00+00:00,86.77999877929688
2026-04-21 18:00:00+00:00,86.75
2026-04-21 18:15:00+00:00,86.71499633789062
2026-04-21 18:30:00+00:00,86.75499725341797
2026-04-21 18:45:00+00:00,86.83499908447266
2026-04-21 19:00:00+00:00,86.87000274658203
2026-04-21 19:15:00+00:00,86.91500091552734
2026-04-21 19:30:00+00:00,86.6615982055664
2026-04-21 19:45:00+00:00,86.55000305175781
2026-04-21 20:00:00+00:00,86.74
2026-04-21 20:15:00+00:00,86.71
2026-04-21 20:30:00+00:00,86.74
2026-04-21 20:45:00+00:00,86.7506
2026-04-21 21:00:00+00:00,86.7242
2026-04-21 21:15:00+00:00,86.73
2026-04-21 21:30:00+00:00,86.75
2026-04-21 21:45:00+00:00,86.765
2026-04-21 22:00:00+00:00,86.7515
2026-04-21 22:15:00+00:00,86.7674
2026-04-21 22:30:00+00:00,86.75
2026-04-21 22:45:00+00:00,86.75
2026-04-21 23:00:00+00:00,86.74
2026-04-21 23:15:00+00:00,86.74
2026-04-21 23:30:00+00:00,86.7298
2026-04-21 23:45:00+00:00,86.7287
2026-04-22 08:00:00+00:00,86.7797
2026-04-22 08:15:00+00:00,86.7
2026-04-22 08:30:00+00:00,86.71
2026-04-22 08:45:00+00:00,86.8
2026-04-22 09:00:00+00:00,86.82
2026-04-22 09:15:00+00:00,86.79
2026-04-22 09:30:00+00:00,86.8
2026-04-22 09:45:00+00:00,86.84
2026-04-22 10:00:00+00:00,86.83
2026-04-22 10:15:00+00:00,86.85
2026-04-22 10:30:00+00:00,86.84
2026-04-22 10:45:00+00:00,86.91
2026-04-22 11:00:00+00:00,86.9
2026-04-22 11:15:00+00:00,86.93
2026-04-22 11:30:00+00:00,86.9802
2026-04-22 11:45:00+00:00,87.02
2026-04-22 12:00:00+00:00,87.08
2026-04-22 12:15:00+00:00,87.08
2026-04-22 12:30:00+00:00,87.04
2026-04-22 12:45:00+00:00,86.94
2026-04-22 13:00:00+00:00,86.94
2026-04-22 13:15:00+00:00,87.05
2026-04-22 13:30:00+00:00,87.08809661865234
2026-04-22 13:45:00+00:00,87.05500030517578
2026-04-22 14:00:00+00:00,87.0719985961914
2026-04-22 14:15:00+00:00,87.09010314941406
2026-04-22 14:30:00+00:00,87.0
2026-04-22 14:45:00+00:00,86.94000244140625
2026-04-22 15:00:00+00:00,86.93000030517578
2026-04-22 15:15:00+00:00,86.9749984741211
2026-04-22 15:30:00+00:00,86.87999725341797
2026-04-22 15:45:00+00:00,86.88999938964844
2026-04-22 16:00:00+00:00,86.83499908447266
2026-04-22 16:15:00+00:00,86.80999755859375
2026-04-22 16:30:00+00:00,86.70999908447266
2026-04-22 16:45:00+00:00,86.74500274658203
2026-04-22 17:00:00+00:00,86.80999755859375
2026-04-22 17:15:00+00:00,86.81999969482422
2026-04-22 17:30:00+00:00,86.83999633789062
2026-04-22 17:45:00+00:00,86.83999633789062
2026-04-22 18:00:00+00:00,86.8499984741211
2026-04-22 18:15:00+00:00,86.80660247802734
2026-04-22 18:30:00+00:00,86.79989624023438
2026-04-22 18:45:00+00:00,86.80500030517578
2026-04-22 19:00:00+00:00,86.81500244140625
2026-04-22 19:15:00+00:00,86.82499694824219
2026-04-22 19:30:00+00:00,86.78500366210938
2026-04-22 19:45:00+00:00,86.75499725341797
2026-04-22 20:00:00+00:00,86.6898
2026-04-22 20:15:00+00:00,86.7
2026-04-22 20:30:00+00:00,86.68
2026-04-22 20:45:00+00:00,86.75
2026-04-22 21:00:00+00:00,86.74
2026-04-22 21:15:00+00:00,86.76
2026-04-22 21:30:00+00:00,86.75
2026-04-22 21:45:00+00:00,86.73
2026-04-22 22:00:00+00:00,86.73
2026-04-22 22:15:00+00:00,86.75
2026-04-22 22:30:00+00:00,86.75
2026-04-22 22:45:00+00:00,86.76
2026-04-22 23:00:00+00:00,86.74
2026-04-22 23:15:00+00:00,86.8
2026-04-22 23:30:00+00:00,86.7482
2026-04-22 23:45:00+00:00,86.74
2026-04-23 08:00:00+00:00,86.62
2026-04-23 08:15:00+00:00,86.6
2026-04-23 08:30:00+00:00,86.5
2026-04-23 08:45:00+00:00,86.51
2026-04-23 09:00:00+00:00,86.45
2026-04-23 09:15:00+00:00,86.5
2026-04-23 09:30:00+00:00,86.54
2026-04-23 09:45:00+00:00,86.5
2026-04-23 10:00:00+00:00,86.5
2026-04-23 10:15:00+00:00,86.54
2026-04-23 10:30:00+00:00,86.54
2026-04-23 10:45:00+00:00,86.59
2026-04-23 11:00:00+00:00,86.54
2026-04-23 11:15:00+00:00,86.4974
2026-04-23 11:30:00+00:00,86.54
2026-04-23 11:45:00+00:00,86.6199
2026-04-23 12:00:00+00:00,86.81
2026-04-23 12:15:00+00:00,86.7284
2026-04-23 12:30:00+00:00,86.765
2026-04-23 12:45:00+00:00,86.78
2026-04-23 13:00:00+00:00,86.73
2026-04-23 13:15:00+00:00,86.84
2026-04-23 13:30:00+00:00,86.87000274658203
2026-04-23 13:45:00+00:00,86.91500091552734
2026-04-23 14:00:00+00:00,86.9697036743164
2026-04-23 14:15:00+00:00,86.96499633789062
2026-04-23 14:30:00+00:00,86.95999908447266
2026-04-23 14:45:00+00:00,86.98999786376953
2026-04-23 15:00:00+00:00,86.9800033569336
2026-04-23 15:15:00+00:00,87.00509643554688
2026-04-23 15:30:00+00:00,86.91500091552734
2026-04-23 15:45:00+00:00,86.90499877929688
2026-04-23 16:00:00+00:00,86.86499786376953
2026-04-23 16:15:00+00:00,86.88990020751953
2026-04-23 16:30:00+00:00,86.9000015258789
2026-04-23 16:45:00+00:00,86.88500213623047
2026-04-23 17:00:00+00:00,86.45690155029297
2026-04-23 17:15:00+00:00,86.32499694824219
2026-04-23 17:30:00+00:00,86.28990173339844
2026-04-23 17:45:00+00:00,86.58999633789062
2026-04-23 18:00:00+00:00,86.65499877929688
2026-04-23 18:15:00+00:00,86.68000030517578
2026-04-23 18:30:00+00:00,86.65499877929688
2026-04-23 18:45:00+00:00,86.56999969482422
2026-04-23 19:00:00+00:00,86.55500030517578
2026-04-23 19:15:00+00:00,86.5199966430664
2026-04-23 19:30:00+00:00,86.54499816894531
2026-04-23 19:45:00+00:00,86.56999969482422
2026-04-23 20:00:00+00:00,86.59
2026-04-23 20:15:00+00:00,86.59
2026-04-23 20:30:00+00:00,86.65
2026-04-23 20:45:00+00:00,86.625
2026-04-23 21:00:00+00:00,86.66
2026-04-23 21:15:00+00:00,86.63
2026-04-23 21:30:00+00:00,86.66
2026-04-23 21:45:00+00:00,86.62
2026-04-23 22:00:00+00:00,86.63
2026-04-23 22:15:00+00:00,86.64
2026-04-23 22:30:00+00:00,86.595
2026-04-23 22:45:00+00:00,86.65
2026-04-23 23:00:00+00:00,86.64
2026-04-23 23:15:00+00:00,86.63
2026-04-23 23:30:00+00:00,86.6396
2026-04-23 23:45:00+00:00,86.61
2026-04-24 08:00:00+00:00,86.6669
2026-04-24 08:15:00+00:00,86.65
2026-04-24 08:30:00+00:00,86.62
2026-04-24 08:45:00+00:00,86.56
2026-04-24 09:00:00+00:00,86.59
2026-04-24 09:15:00+00:00,86.58
2026-04-24 09:30:00+00:00,86.55
2026-04-24 09:45:00+00:00,86.52
2026-04-24 10:00:00+00:00,86.53
2026-04-24 10:15:00+00:00,86.52
2026-04-24 10:30:00+00:00,86.55
2026-04-24 10:45:00+00:00,86.55
2026-04-24 11:00:00+00:00,86.75
2026-04-24 11:15:00+00:00,86.92
2026-04-24 11:30:00+00:00,86.8503
2026-04-24 11:45:00+00:00,86.87
2026-04-24 12:00:00+00:00,86.86
2026-04-24 12:15:00+00:00,86.86
2026-04-24 12:30:00+00:00,86.77
2026-04-24 12:45:00+00:00,86.72
2026-04-24 13:00:00+00:00,86.6697
2026-04-24 13:15:00+00:00,86.45
2026-04-24 13:30:00+00:00,86.44120025634766
2026-04-24 13:45:00+00:00,86.51000213623047
2026-04-24 14:00:00+00:00,86.7300033569336
2026-04-24 14:15:00+00:00,86.66000366210938
2026-04-24 14:30:00+00:00,86.74500274658203
2026-04-24 14:45:00+00:00,86.77999877929688
2026-04-24 15:00:00+00:00,86.69000244140625
2026-04-24 15:15:00+00:00,86.58999633789062
2026-04-24 15:30:00+00:00,86.74500274658203
2026-04-24 15:45:00+00:00,86.79499816894531
2026-04-24 16:00:00+00:00,86.73999786376953
2026-04-24 16:15:00+00:00,86.67919921875
2026-04-24 16:30:00+00:00,86.59500122070312
2026-04-24 16:45:00+00:00,86.67500305175781
2026-04-24 17:00:00+00:00,86.62999725341797
2026-04-24 17:15:00+00:00,86.61499786376953
2026-04-24 17:30:00+00:00,86.62000274658203
2026-04-24 17:45:00+00:00,86.63999938964844
2026-04-24 18:00:00+00:00,86.62000274658203
2026-04-24 18:15:00+00:00,86.58000183105469
2026-04-24 18:30:00+00:00,86.5999984741211
2026-04-24 18:45:00+00:00,86.6500015258789
2026-04-24 19:00:00+00:00,86.75499725341797
2026-04-24 19:15:00+00:00,86.76000213623047
2026-04-24 19:30:00+00:00,86.73500061035156
2026-04-24 19:45:00+00:00,86.69999694824219
2026-04-24 20:00:00+00:00,86.6629
2026-04-24 20:15:00+00:00,86.6613
2026-04-24 20:30:00+00:00,86.71
2026-04-24 20:45:00+00:00,86.7
2026-04-24 21:00:00+00:00,86.7
2026-04-24 21:15:00+00:00,86.67
2026-04-24 21:30:00+00:00,86.67
2026-04-24 21:45:00+00:00,86.67
2026-04-24 22:00:00+00:00,86.64
2026-04-24 22:15:00+00:00,86.66
2026-04-24 22:30:00+00:00,86.67
2026-04-24 22:45:00+00:00,86.68
2026-04-24 23:00:00+00:00,86.685
2026-04-24 23:15:00+00:00,86.67
2026-04-24 23:30:00+00:00,86.72
2026-04-24 23:45:00+00:00,86.7217
2026-04-27 08:00:00+00:00,86.5295
2026-04-27 08:15:00+00:00,86.49
2026-04-27 08:30:00+00:00,86.52
2026-04-27 08:45:00+00:00,86.55
2026-04-27 09:00:00+00:00,86.57
2026-04-27 09:15:00+00:00,86.53
2026-04-27 09:30:00+00:00,86.56
2026-04-27 09:45:00+00:00,86.53
2026-04-27 10:00:00+00:00,86.5097
2026-04-27 10:15:00+00:00,86.53
2026-04-27 10:30:00+00:00,86.61
2026-04-27 10:45:00+00:00,86.58
2026-04-27 11:00:00+00:00,86.6
2026-04-27 11:15:00+00:00,86.63
2026-04-27 11:30:00+00:00,86.59
2026-04-27 11:45:00+00:00,86.55
2026-04-27 12:00:00+00:00,86.5674
2026-04-27 12:15:00+00:00,86.51
2026-04-27 12:30:00+00:00,86.5678
2026-04-27 12:45:00+00:00,86.4919
2026-04-27 13:00:00+00:00,86.52
2026-04-27 13:15:00+00:00,86.49
2026-04-27 13:30:00+00:00,86.4749984741211
2026-04-27 13:45:00+00:00,86.55999755859375
2026-04-27 14:00:00+00:00,86.54010009765625
2026-04-27 14:15:00+00:00,86.51000213623047
2026-04-27 14:30:00+00:00,86.55000305175781
2026-04-27 14:45:00+00:00,86.45610046386719
2026-04-27 15:00:00+00:00,86.32499694824219
2026-04-27 15:15:00+00:00,86.32499694824219
2026-04-27 15:30:00+00:00,86.37999725341797
2026-04-27 15:45:00+00:00,86.36499786376953
2026-04-27 16:00:00+00:00,86.375
2026-04-27 16:15:00+00:00,86.375
2026-04-27 16:30:00+00:00,86.375
2026-04-27 16:45:00+00:00,86.36990356445312
2026-04-27 17:00:00+00:00,86.2698974609375
2026-04-27 17:15:00+00:00,86.2750015258789
2026-04-27 17:30:00+00:00,86.30999755859375
2026-04-27 17:45:00+00:00,86.30000305175781
2026-04-27 18:00:00+00:00,86.30999755859375
2026-04-27 18:15:00+00:00,86.32499694824219
2026-04-27 18:30:00+00:00,86.34500122070312
2026-04-27 18:45:00+00:00,86.31500244140625
2026-04-27 19:00:00+00:00,86.27999877929688
2026-04-27 19:15:00+00:00,86.28500366210938
2026-04-27 19:30:00+00:00,86.30500030517578
2026-04-27 19:45:00+00:00,86.29499816894531
2026-04-27 20:00:00+00:00,86.33
2026-04-27 20:15:00+00:00,86.3
2026-04-27 20:30:00+00:00,86.28
2026-04-27 20:45:00+00:00,86.23
2026-04-27 21:00:00+00:00,86.28
2026-04-27 21:15:00+00:00,86.3
2026-04-27 21:30:00+00:00,86.31
2026-04-27 21:45:00+00:00,86.31
2026-04-27 22:00:00+00:00,86.32
2026-04-27 22:15:00+00:00,86.31
2026-04-27 22:30:00+00:00,86.3102
2026-04-27 22:45:00+00:00,86.305
2026-04-27 23:00:00+00:00,86.3195
2026-04-27 23:15:00+00:00,86.3097
2026-04-27 23:30:00+00:00,86.3001
2026-04-27 23:45:00+00:00,86.3141
2026-04-28 08:00:00+00:00,86.02
2026-04-28 08:15:00+00:00,86.08
2026-04-28 08:30:00+00:00,86.09
2026-04-28 08:45:00+00:00,86.08
2026-04-28 09:00:00+00:00,86.1
2026-04-28 09:15:00+00:00,86.09
2026-04-28 09:30:00+00:00,86.09
2026-04-28 09:45:00+00:00,86.06
2026-04-28 10:00:00+00:00,86.11
2026-04-28 10:15:00+00:00,86.08
2026-04-28 10:30:00+00:00,86.11
2026-04-28 10:45:00+00:00,86.11
2026-04-28 11:00:00+00:00,86.1098
2026-04-28 11:15:00+00:00,86.06
2026-04-28 11:30:00+00:00,86.03
2026-04-28 11:45:00+00:00,86.03
2026-04-28 12:00:00+00:00,86.04
2026-04-28 12:15:00+00:00,85.99
2026-04-28 12:30:00+00:00,85.9216
2026-04-28 12:45:00+00:00,86.13
2026-04-28 13:00:00+00:00,86.08
2026-04-28 13:15:00+00:00,86.13
2026-04-28 13:30:00+00:00,86.1500015258789
2026-04-28 13:45:00+00:00,86.12999725341797
2026-04-28 14:00:00+00:00,86.0199966430664
2026-04-28 14:15:00+00:00,86.04000091552734
2026-04-28 14:30:00+00:00,85.98300170898438
2026-04-28 14:45:00+00:00,86.05999755859375
2026-04-28 15:00:00+00:00,86.125
2026-04-28 15:15:00+00:00,86.12999725341797
2026-04-28 15:30:00+00:00,86.12999725341797
2026-04-28 15:45:00+00:00,86.13500213623047
2026-04-28 16:00:00+00:00,86.16709899902344
2026-04-28 16:15:00+00:00,86.13009643554688
2026-04-28 16:30:00+00:00,86.17620086669922
2026-04-28 16:45:00+00:00,86.20500183105469
2026-04-28 17:00:00+00:00,86.16000366210938
2026-04-28 17:15:00+00:00,86.16000366210938
2026-04-28 17:30:00+00:00,86.18000030517578
2026-04-28 17:45:00+00:00,86.17500305175781
2026-04-28 18:00:00+00:00,86.18499755859375
2026-04-28 18:15:00+00:00,86.2249984741211
2026-04-28 18:30:00+00:00,86.30500030517578
2026-04-28 18:45:00+00:00,86.29000091552734
2026-04-28 19:00:00+00:00,86.31500244140625
2026-04-28 19:15:00+00:00,86.31999969482422
2026-04-28 19:30:00+00:00,86.30999755859375
2026-04-28 19:45:00+00:00,86.36000061035156
2026-04-28 20:00:00+00:00,86.45
2026-04-28 20:15:00+00:00,86.38
2026-04-28 20:30:00+00:00,86.43
2026-04-28 20:45:00+00:00,86.38
2026-04-28 21:00:00+00:00,86.3979
2026-04-28 21:15:00+00:00,86.38
2026-04-28 21:30:00+00:00,86.4
2026-04-28 21:45:00+00:00,86.399
2026-04-28 22:00:00+00:00,86.36
2026-04-28 22:15:00+00:00,86.3
2026-04-28 22:30:00+00:00,86.3665
2026-04-28 22:45:00+00:00,86.35
2026-04-28 23:00:00+00:00,86.35
2026-04-28 23:15:00+00:00,86.3499
2026-04-28 23:30:00+00:00,86.34
2026-04-28 23:45:00+00:00,86.36
2026-04-29 08:00:00+00:00,86.22
2026-04-29 08:15:00+00:00,86.24
2026-04-29 08:30:00+00:00,86.22
2026-04-29 08:45:00+00:00,86.22
2026-04-29 09:00:00+00:00,86.22
2026-04-29 09:15:00+00:00,86.22
2026-04-29 09:30:00+00:00,86.2
2026-04-29 09:45:00+00:00,86.15
2026-04-29 10:00:00+00:00,86.17
2026-04-29 10:15:00+00:00,86.24
2026-04-29 10:30:00+00:00,86.25
2026-04-29 10:45:00+00:00,86.25
2026-04-29 11:00:00+00:00,86.24
2026-04-29 11:15:00+00:00,86.245
2026-04-29 11:30:00+00:00,86.2
2026-04-29 11:45:00+00:00,86.17
2026-04-29 12:00:00+00:00,86.16
2026-04-29 12:15:00+00:00,86.1817
2026-04-29 12:30:00+00:00,86.15
2026-04-29 12:45:00+00:00,86.15
2026-04-29 13:00:00+00:00,86.1396
2026-04-29 13:15:00+00:00,85.97
2026-04-29 13:30:00+00:00,85.94000244140625
2026-04-29 13:45:00+00:00,85.79000091552734
2026-04-29 14:00:00+00:00,85.88999938964844
2026-04-29 14:15:00+00:00,85.86000061035156
2026-04-29 14:30:00+00:00,85.8499984741211
2026-04-29 14:45:00+00:00,85.79000091552734
2026-04-29 15:00:00+00:00,85.79000091552734
2026-04-29 15:15:00+00:00,85.79989624023438
2026-04-29 15:30:00+00:00,85.83000183105469
2026-04-29 15:45:00+00:00,85.7750015258789
2026-04-29 16:00:00+00:00,85.75499725341797
2026-04-29 16:15:00+00:00,85.76499938964844
2026-04-29 16:30:00+00:00,85.79499816894531
2026-04-29 16:45:00+00:00,85.86499786376953
2026-04-29 17:00:00+00:00,85.7750015258789
2026-04-29 17:15:00+00:00,85.78500366210938
2026-04-29 17:30:00+00:00,85.81500244140625
2026-04-29 17:45:00+00:00,85.87000274658203
2026-04-29 18:00:00+00:00,85.75
2026-04-29 18:15:00+00:00,85.74500274658203
2026-04-29 18:30:00+00:00,85.58000183105469
2026-04-29 18:45:00+00:00,85.67500305175781
2026-04-29 19:00:00+00:00,85.8292007446289
2026-04-29 19:15:00+00:00,85.75499725341797
2026-04-29 19:30:00+00:00,85.65650177001953
2026-04-29 19:45:00+00:00,85.69000244140625
2026-04-29 20:00:00+00:00,85.585
2026-04-29 20:15:00+00:00,85.5698
2026-04-29 20:30:00+00:00,85.5283
2026-04-29 20:45:00+00:00,85.49
2026-04-29 21:00:00+00:00,85.5633
2026-04-29 21:15:00+00:00,85.59
2026-04-29 21:30:00+00:00,85.6
2026-04-29 21:45:00+00:00,85.65
2026-04-29 22:00:00+00:00,85.56
2026-04-29 22:15:00+00:00,85.5896
2026-04-29 22:30:00+00:00,85.59
2026-04-29 22:45:00+00:00,85.6
2026-04-29 23:00:00+00:00,85.5799
2026-04-29 23:15:00+00:00,85.58
2026-04-29 23:30:00+00:00,85.5799
2026-04-29 23:45:00+00:00,85.56
2026-04-30 08:00:00+00:00,85.65
2026-04-30 08:15:00+00:00,85.611
2026-04-30 08:30:00+00:00,85.65
2026-04-30 08:45:00+00:00,85.69
2026-04-30 09:00:00+00:00,85.69
2026-04-30 09:15:00+00:00,85.7
2026-04-30 09:30:00+00:00,85.73
2026-04-30 09:45:00+00:00,85.74
2026-04-30 10:00:00+00:00,85.78
2026-04-30 10:15:00+00:00,85.8016
2026-04-30 10:30:00+00:00,85.68
2026-04-30 10:45:00+00:00,85.719
2026-04-30 11:00:00+00:00,85.8129
2026-04-30 11:15:00+00:00,85.7578
2026-04-30 11:30:00+00:00,85.6701
2026-04-30 11:45:00+00:00,85.74
2026-04-30 12:00:00+00:00,85.7761
2026-04-30 12:15:00+00:00,85.75
2026-04-30 12:30:00+00:00,85.69
2026-04-30 12:45:00+00:00,85.82
2026-04-30 13:00:00+00:00,85.9001
2026-04-30 13:15:00+00:00,85.87
2026-04-30 13:30:00+00:00,85.82499694824219
2026-04-30 13:45:00+00:00,85.76799774169922
2026-04-30 14:00:00+00:00,85.73999786376953
2026-04-30 14:15:00+00:00,85.77999877929688
2026-04-30 14:30:00+00:00,85.7750015258789
2026-04-30 14:45:00+00:00,85.7300033569336
2026-04-30 15:00:00+00:00,85.80999755859375
2026-04-30 15:15:00+00:00,85.83000183105469
2026-04-30 15:30:00+00:00,85.7699966430664
2026-04-30 15:45:00+00:00,85.73999786376953
2026-04-30 16:00:00+00:00,85.8125
2026-04-30 16:15:00+00:00,85.7750015258789
2026-04-30 16:30:00+00:00,85.75990295410156
2026-04-30 16:45:00+00:00,85.71499633789062
2026-04-30 17:00:00+00:00,85.7300033569336
2026-04-30 17:15:00+00:00,85.70999908447266
2026-04-30 17:30:00+00:00,85.73500061035156
2026-04-30 17:45:00+00:00,85.76000213623047
2026-04-30 18:00:00+00:00,85.7699966430664
2026-04-30 18:15:00+00:00,85.80999755859375
2026-04-30 18:30:00+00:00,85.70999908447266
2026-04-30 18:45:00+00:00,85.69499969482422
2026-04-30 19:00:00+00:00,85.78500366210938
2026-04-30 19:15:00+00:00,85.7300033569336
2026-04-30 19:30:00+00:00,85.71499633789062
2026-04-30 19:45:00+00:00,85.60749816894531
2026-04-30 20:00:00+00:00,85.8
2026-04-30 20:15:00+00:00,85.8403
2026-04-30 20:30:00+00:00,85.9402
2026-04-30 20:45:00+00:00,85.92
2026-04-30 21:00:00+00:00,85.88
2026-04-30 21:15:00+00:00,85.89
2026-04-30 21:30:00+00:00,85.88
2026-04-30 21:45:00+00:00,85.8506
2026-04-30 22:00:00+00:00,85.835
2026-04-30 22:15:00+00:00,85.805
2026-04-30 22:30:00+00:00,85.73
2026-04-30 22:45:00+00:00,85.76
2026-04-30 23:00:00+00:00,85.8021
2026-04-30 23:15:00+00:00,85.78
2026-04-30 23:30:00+00:00,85.8
2026-04-30 23:45:00+00:00,85.87
2026-05-01 08:00:00+00:00,85.45
2026-05-01 08:15:00+00:00,85.469
2026-05-01 08:30:00+00:00,85.42
2026-05-01 08:45:00+00:00,85.44
2026-05-01 09:00:00+00:00,85.47
2026-05-01 09:15:00+00:00,85.48
2026-05-01 09:30:00+00:00,85.4995
2026-05-01 09:45:00+00:00,85.53
2026-05-01 10:00:00+00:00,85.53
2026-05-01 10:15:00+00:00,85.54
2026-05-01 10:30:00+00:00,85.54
2026-05-01 10:45:00+00:00,85.54
2026-05-01 11:00:00+00:00,85.49
2026-05-01 11:15:00+00:00,85.52
2026-05-01 11:30:00+00:00,85.5
2026-05-01 11:45:00+00:00,85.5397
2026-05-01 12:00:00+00:00,85.72
2026-05-01 12:15:00+00:00,85.72
2026-05-01 12:30:00+00:00,85.6
2026-05-01 12:45:00+00:00,85.49
2026-05-01 13:00:00+00:00,85.51
2026-05-01 13:15:00+00:00,85.51
2026-05-01 13:30:00+00:00,85.42500305175781
2026-05-01 13:45:00+00:00,85.55500030517578
2026-05-01 14:00:00+00:00,85.8949966430664
2026-05-01 14:15:00+00:00,85.91000366210938
2026-05-01 14:30:00+00:00,85.69999694824219
2026-05-01 14:45:00+00:00,85.70500183105469
2026-05-01 15:00:00+00:00,85.63999938964844
2026-05-01 15:15:00+00:00,85.66500091552734
2026-05-01 15:30:00+00:00,85.66500091552734
2026-05-01 15:45:00+00:00,85.58000183105469
2026-05-01 16:00:00+00:00,85.66500091552734
2026-05-01 16:15:00+00:00,85.65499877929688
2026-05-01 16:30:00+00:00,85.69999694824219
2026-05-01 16:45:00+00:00,85.625
2026-05-01 17:00:00+00:00,85.61499786376953
2026-05-01 17:15:00+00:00,85.62000274658203
2026-05-01 17:30:00+00:00,85.63999938964844
2026-05-01 17:45:00+00:00,85.66000366210938
2026-05-01 18:00:00+00:00,85.62000274658203
2026-05-01 18:15:00+00:00,85.66999816894531
2026-05-01 18:30:00+00:00,85.68499755859375
2026-05-01 18:45:00+00:00,85.6719970703125
2026-05-01 19:00:00+00:00,85.69499969482422
2026-05-01 19:15:00+00:00,85.6449966430664
2026-05-01 19:30:00+00:00,85.6050033569336
2026-05-01 19:45:00+00:00,85.5999984741211
2026-05-01 20:00:00+00:00,85.66
2026-05-01 20:15:00+00:00,85.74
2026-05-01 20:30:00+00:00,85.73
2026-05-01 20:45:00+00:00,85.72
2026-05-01 21:00:00+00:00,85.68
2026-05-01 21:15:00+00:00,85.69
2026-05-01 21:30:00+00:00,85.74
2026-05-01 21:45:00+00:00,85.73
2026-05-01 22:00:00+00:00,85.73
2026-05-01 22:15:00+00:00,85.74
2026-05-01 22:30:00+00:00,85.7
2026-05-01 22:45:00+00:00,85.69
2026-05-01 23:00:00+00:00,85.63
2026-05-01 23:15:00+00:00,85.69
2026-05-01 23:30:00+00:00,85.7199
2026-05-01 23:45:00+00:00,85.72
2026-05-04 08:00:00+00:00,85.54
2026-05-04 08:15:00+00:00,85.56
2026-05-04 08:30:00+00:00,85.53
2026-05-04 08:45:00+00:00,85.52
2026-05-04 09:00:00+00:00,85.54
2026-05-04 09:15:00+00:00,85.52
2026-05-04 09:30:00+00:00,85.54
2026-05-04 09:45:00+00:00,85.54
2026-05-04 10:00:00+00:00,85.4
2026-05-04 10:15:00+00:00,85.36
2026-05-04 10:30:00+00:00,85.45
2026-05-04 10:45:00+00:00,85.42
2026-05-04 11:00:00+00:00,85.41
2026-05-04 11:15:00+00:00,85.3777
2026-05-04 11:30:00+00:00,85.32
2026-05-04 11:45:00+00:00,85.39
2026-05-04 12:00:00+00:00,85.4
2026-05-04 12:15:00+00:00,85.4999
2026-05-04 12:30:00+00:00,85.57
2026-05-04 12:45:00+00:00,85.49
2026-05-04 13:00:00+00:00,85.58
2026-05-04 13:15:00+00:00,85.36
2026-05-04 13:30:00+00:00,85.25499725341797
2026-05-04 13:45:00+00:00,85.16000366210938
2026-05-04 14:00:00+00:00,85.18830108642578
2026-05-04 14:15:00+00:00,85.27999877929688
2026-05-04 14:30:00+00:00,85.28970336914062
2026-05-04 14:45:00+00:00,85.19000244140625
2026-05-04 15:00:00+00:00,85.17970275878906
2026-05-04 15:15:00+00:00,85.05500030517578
2026-05-04 15:30:00+00:00,84.97350311279297
2026-05-04 15:45:00+00:00,84.91999816894531
2026-05-04 16:00:00+00:00,84.81500244140625
2026-05-04 16:15:00+00:00,84.84500122070312
2026-05-04 16:30:00+00:00,84.80500030517578
2026-05-04 16:45:00+00:00,84.80000305175781
2026-05-04 17:00:00+00:00,84.875
2026-05-04 17:15:00+00:00,84.97850036621094
2026-05-04 17:30:00+00:00,84.94499969482422
2026-05-04 17:45:00+00:00,84.94499969482422
2026-05-04 18:00:00+00:00,84.94499969482422
2026-05-04 18:15:00+00:00,84.8949966430664
2026-05-04 18:30:00+00:00,84.88500213623047
2026-05-04 18:45:00+00:00,84.8949966430664
2026-05-04 19:00:00+00:00,85.00499725341797
2026-05-04 19:15:00+00:00,84.95500183105469
2026-05-04 19:30:00+00:00,84.98500061035156
2026-05-04 19:45:00+00:00,84.97000122070312
2026-05-04 20:00:00+00:00,84.9898
2026-05-04 20:15:00+00:00,85.05
2026-05-04 20:30:00+00:00,85.0571
2026-05-04 20:45:00+00:00,84.97
2026-05-04 21:00:00+00:00,85.02
2026-05-04 21:15:00+00:00,85.0
2026-05-04 21:30:00+00:00,85.0485
2026-05-04 21:45:00+00:00,85.03
2026-05-04 22:00:00+00:00,85.0
2026-05-04 22:15:00+00:00,85.02
2026-05-04 22:30:00+00:00,85.02
2026-05-04 22:45:00+00:00,85.02
2026-05-04 23:00:00+00:00,85.015
2026-05-04 23:15:00+00:00,85.02
2026-05-04 23:30:00+00:00,85.05
2026-05-04 23:45:00+00:00,84.99
2026-05-05 08:00:00+00:00,85.16
2026-05-05 08:15:00+00:00,85.12
2026-05-05 08:30:00+00:00,85.17
