time,XLI
2026-04-17 13:10:00+00:00,172.57
2026-04-17 13:30:00+00:00,173.1300048828125
2026-04-17 13:35:00+00:00,173.11500549316406
2026-04-17 13:40:00+00:00,172.77999877929688
2026-04-17 13:45:00+00:00,172.8699951171875
2026-04-17 13:50:00+00:00,173.30999755859375
2026-04-17 13:55:00+00:00,173.60000610351562
2026-04-17 14:00:00+00:00,174.0500030517578
2026-04-17 14:05:00+00:00,174.125
2026-04-17 14:10:00+00:00,174.07000732421875
2026-04-17 14:15:00+00:00,174.1699981689453
2026-04-17 14:20:00+00:00,174.6199951171875
2026-04-17 14:25:00+00:00,174.55999755859375
2026-04-17 14:30:00+00:00,174.83999633789062
2026-04-17 14:35:00+00:00,174.77999877929688
2026-04-17 14:40:00+00:00,175.0399932861328
2026-04-17 14:45:00+00:00,175.1199951171875
2026-04-17 14:50:00+00:00,174.91000366210938
2026-04-17 14:55:00+00:00,174.50999450683594
2026-04-17 15:00:00+00:00,174.50999450683594
2026-04-17 15:05:00+00:00,174.36000061035156
2026-04-17 15:10:00+00:00,174.05999755859375
2026-04-17 15:15:00+00:00,173.9199981689453
2026-04-17 15:20:00+00:00,173.9499969482422
2026-04-17 15:25:00+00:00,174.0500030517578
2026-04-17 15:30:00+00:00,174.1699981689453
2026-04-17 15:35:00+00:00,174.14999389648438
2026-04-17 15:40:00+00:00,174.0399932861328
2026-04-17 15:45:00+00:00,174.27999877929688
2026-04-17 15:50:00+00:00,174.4499969482422
2026-04-17 15:55:00+00:00,174.55999755859375
2026-04-17 16:00:00+00:00,174.66000366210938
2026-04-17 16:05:00+00:00,174.67019653320312
2026-04-17 16:10:00+00:00,174.6750030517578
2026-04-17 16:15:00+00:00,174.72000122070312
2026-04-17 16:20:00+00:00,174.66000366210938
2026-04-17 16:25:00+00:00,174.6649932861328
2026-04-17 16:30:00+00:00,174.8000030517578
2026-04-17 16:35:00+00:00,174.88499450683594
2026-04-17 16:40:00+00:00,174.8350067138672
2026-04-17 16:45:00+00:00,174.83999633789062
2026-04-17 16:50:00+00:00,174.77999877929688
2026-04-17 16:55:00+00:00,174.6300048828125
2026-04-17 17:00:00+00:00,174.6096954345703
2026-04-17 17:05:00+00:00,174.4199981689453
2026-04-17 17:10:00+00:00,174.4199981689453
2026-04-17 17:15:00+00:00,174.39999389648438
2026-04-17 17:20:00+00:00,174.02000427246094
2026-04-17 17:25:00+00:00,174.07000732421875
2026-04-17 17:30:00+00:00,173.97000122070312
2026-04-17 17:35:00+00:00,173.97999572753906
2026-04-17 17:40:00+00:00,173.82000732421875
2026-04-17 17:45:00+00:00,174.08999633789062
2026-04-17 17:50:00+00:00,174.19000244140625
2026-04-17 17:55:00+00:00,174.13999938964844
2026-04-17 18:00:00+00:00,174.02000427246094
2026-04-17 18:05:00+00:00,173.9250030517578
2026-04-17 18:10:00+00:00,173.8800048828125
2026-04-17 18:15:00+00:00,173.92999267578125
2026-04-17 18:20:00+00:00,174.06500244140625
2026-04-17 18:25:00+00:00,174.0399932861328
2026-04-17 18:30:00+00:00,174.1300048828125
2026-04-17 18:35:00+00:00,173.92999267578125
2026-04-17 18:40:00+00:00,174.0
2026-04-17 18:45:00+00:00,173.88999938964844
2026-04-17 18:50:00+00:00,173.72999572753906
2026-04-17 18:55:00+00:00,173.80999755859375
2026-04-17 19:00:00+00:00,173.77000427246094
2026-04-17 19:05:00+00:00,173.69000244140625
2026-04-17 19:10:00+00:00,173.5500030517578
2026-04-17 19:15:00+00:00,173.50999450683594
2026-04-17 19:20:00+00:00,173.3800048828125
2026-04-17 19:25:00+00:00,173.3000030517578
2026-04-17 19:30:00+00:00,173.40499877929688
2026-04-17 19:35:00+00:00,173.5449981689453
2026-04-17 19:40:00+00:00,173.55499267578125
2026-04-17 19:45:00+00:00,173.36500549316406
2026-04-17 19:50:00+00:00,173.51499938964844
2026-04-17 19:55:00+00:00,173.4199981689453
2026-04-17 20:00:00+00:00,173.51
2026-04-17 20:05:00+00:00,173.69
2026-04-17 20:10:00+00:00,173.51
2026-04-17 20:15:00+00:00,173.55
2026-04-17 20:20:00+00:00,173.52
2026-04-17 20:25:00+00:00,173.61
2026-04-17 20:30:00+00:00,174.613
2026-04-17 20:35:00+00:00,173.45
2026-04-17 20:45:00+00:00,173.5
2026-04-17 20:50:00+00:00,173.52
2026-04-17 20:55:00+00:00,173.789
2026-04-17 21:00:00+00:00,173.51
2026-04-17 21:05:00+00:00,173.51
2026-04-17 21:15:00+00:00,173.8
2026-04-17 21:20:00+00:00,173.95
2026-04-17 21:25:00+00:00,173.95
2026-04-17 21:30:00+00:00,173.95
2026-04-17 21:35:00+00:00,173.79
2026-04-17 21:45:00+00:00,173.8
2026-04-17 21:50:00+00:00,173.53
2026-04-17 21:55:00+00:00,173.91
2026-04-17 22:00:00+00:00,173.91
2026-04-17 22:10:00+00:00,175.48
2026-04-17 22:15:00+00:00,175.48
2026-04-17 22:20:00+00:00,173.7488
2026-04-17 22:35:00+00:00,173.45
2026-04-17 22:45:00+00:00,173.7139
2026-04-17 22:55:00+00:00,173.65
2026-04-17 23:00:00+00:00,173.7
2026-04-17 23:05:00+00:00,173.7
2026-04-17 23:10:00+00:00,173.7
2026-04-17 23:15:00+00:00,174.0
2026-04-17 23:20:00+00:00,173.83
2026-04-17 23:25:00+00:00,173.7
2026-04-17 23:30:00+00:00,175.0
2026-04-17 23:35:00+00:00,173.7
2026-04-17 23:45:00+00:00,173.7
2026-04-17 23:50:00+00:00,173.7
2026-04-20 09:20:00+00:00,172.19
2026-04-20 09:30:00+00:00,172.19
2026-04-20 09:40:00+00:00,172.2
2026-04-20 09:45:00+00:00,172.2
2026-04-20 09:55:00+00:00,172.75
2026-04-20 10:00:00+00:00,172.25
2026-04-20 10:10:00+00:00,172.4
2026-04-20 10:15:00+00:00,172.4
2026-04-20 10:30:00+00:00,172.4
2026-04-20 10:40:00+00:00,172.4
2026-04-20 10:45:00+00:00,172.4
2026-04-20 11:00:00+00:00,172.4
2026-04-20 11:05:00+00:00,172.4
2026-04-20 11:10:00+00:00,172.3804
2026-04-20 11:15:00+00:00,172.4
2026-04-20 11:20:00+00:00,172.4
2026-04-20 11:25:00+00:00,172.68
2026-04-20 11:30:00+00:00,172.57
2026-04-20 11:40:00+00:00,172.5
2026-04-20 11:45:00+00:00,172.91
2026-04-20 12:00:00+00:00,173.18
2026-04-20 12:05:00+00:00,173.27
2026-04-20 12:10:00+00:00,173.25
2026-04-20 12:20:00+00:00,173.25
2026-04-20 12:25:00+00:00,172.42
2026-04-20 12:35:00+00:00,172.48
2026-04-20 12:45:00+00:00,173.07
2026-04-20 12:50:00+00:00,173.07
2026-04-20 12:55:00+00:00,172.61
2026-04-20 13:00:00+00:00,172.74
2026-04-20 13:05:00+00:00,173.24
2026-04-20 13:10:00+00:00,172.78
2026-04-20 13:30:00+00:00,172.72999572753906
2026-04-20 13:35:00+00:00,173.02999877929688
2026-04-20 13:40:00+00:00,173.60000610351562
2026-04-20 13:45:00+00:00,173.55999755859375
2026-04-20 13:50:00+00:00,173.64999389648438
2026-04-20 13:55:00+00:00,173.5399932861328
2026-04-20 14:00:00+00:00,173.47999572753906
2026-04-20 14:05:00+00:00,173.50999450683594
2026-04-20 14:10:00+00:00,173.4600067138672
2026-04-20 14:15:00+00:00,173.74000549316406
2026-04-20 14:20:00+00:00,173.6699981689453
2026-04-20 14:25:00+00:00,173.63999938964844
2026-04-20 14:30:00+00:00,173.52999877929688
2026-04-20 14:35:00+00:00,173.4250030517578
2026-04-20 14:40:00+00:00,173.6199951171875
2026-04-20 14:45:00+00:00,173.8000030517578
2026-04-20 14:50:00+00:00,173.5
2026-04-20 14:55:00+00:00,173.5800018310547
2026-04-20 15:00:00+00:00,173.52999877929688
2026-04-20 15:05:00+00:00,173.5399932861328
2026-04-20 15:10:00+00:00,173.49000549316406
2026-04-20 15:15:00+00:00,173.5
2026-04-20 15:20:00+00:00,173.77999877929688
2026-04-20 15:25:00+00:00,173.80999755859375
2026-04-20 15:30:00+00:00,173.72999572753906
2026-04-20 15:35:00+00:00,173.63499450683594
2026-04-20 15:40:00+00:00,173.77000427246094
2026-04-20 15:45:00+00:00,173.69000244140625
2026-04-20 15:50:00+00:00,173.64999389648438
2026-04-20 15:55:00+00:00,173.72000122070312
2026-04-20 16:00:00+00:00,173.49000549316406
2026-04-20 16:05:00+00:00,173.52780151367188
2026-04-20 16:10:00+00:00,173.52999877929688
2026-04-20 16:15:00+00:00,173.55999755859375
2026-04-20 16:20:00+00:00,173.6300048828125
2026-04-20 16:25:00+00:00,173.56500244140625
2026-04-20 16:30:00+00:00,173.58999633789062
2026-04-20 16:35:00+00:00,173.4149932861328
2026-04-20 16:40:00+00:00,173.41000366210938
2026-04-20 16:45:00+00:00,173.49000549316406
2026-04-20 16:50:00+00:00,173.52999877929688
2026-04-20 16:55:00+00:00,173.5800018310547
2026-04-20 17:00:00+00:00,173.50999450683594
2026-04-20 17:05:00+00:00,173.55999755859375
2026-04-20 17:10:00+00:00,173.6199951171875
2026-04-20 17:15:00+00:00,173.60000610351562
2026-04-20 17:20:00+00:00,173.59500122070312
2026-04-20 17:25:00+00:00,173.56500244140625
2026-04-20 17:30:00+00:00,173.5399932861328
2026-04-20 17:35:00+00:00,173.55999755859375
2026-04-20 17:40:00+00:00,173.61000061035156
2026-04-20 17:45:00+00:00,173.60000610351562
2026-04-20 17:50:00+00:00,173.5399932861328
2026-04-20 17:55:00+00:00,173.52000427246094
2026-04-20 18:00:00+00:00,173.50999450683594
2026-04-20 18:05:00+00:00,173.71499633789062
2026-04-20 18:10:00+00:00,173.7100067138672
2026-04-20 18:15:00+00:00,173.75
2026-04-20 18:20:00+00:00,173.77000427246094
2026-04-20 18:25:00+00:00,173.66000366210938
2026-04-20 18:30:00+00:00,173.6999969482422
2026-04-20 18:35:00+00:00,173.5800018310547
2026-04-20 18:40:00+00:00,173.6750030517578
2026-04-20 18:45:00+00:00,173.8249969482422
2026-04-20 18:50:00+00:00,173.9199981689453
2026-04-20 18:55:00+00:00,173.86000061035156
2026-04-20 19:00:00+00:00,173.89999389648438
2026-04-20 19:05:00+00:00,173.9199981689453
2026-04-20 19:10:00+00:00,173.9199981689453
2026-04-20 19:15:00+00:00,173.85000610351562
2026-04-20 19:20:00+00:00,173.8300018310547
2026-04-20 19:25:00+00:00,173.80499267578125
2026-04-20 19:30:00+00:00,173.7899932861328
2026-04-20 19:35:00+00:00,173.75999450683594
2026-04-20 19:40:00+00:00,173.6649932861328
2026-04-20 19:45:00+00:00,173.7550048828125
2026-04-20 19:50:00+00:00,173.8350067138672
2026-04-20 19:55:00+00:00,173.8800048828125
2026-04-20 20:00:00+00:00,173.9
2026-04-20 20:05:00+00:00,173.9
2026-04-20 20:10:00+00:00,173.9
2026-04-20 20:15:00+00:00,173.78
2026-04-20 20:20:00+00:00,173.77
2026-04-20 20:25:00+00:00,173.83
2026-04-20 20:30:00+00:00,173.84
2026-04-20 20:35:00+00:00,173.94
2026-04-20 20:40:00+00:00,174.0
2026-04-20 20:45:00+00:00,174.0636
2026-04-20 20:50:00+00:00,174.0636
2026-04-20 20:55:00+00:00,173.91
2026-04-20 21:00:00+00:00,173.9
2026-04-20 21:05:00+00:00,173.9
2026-04-20 21:10:00+00:00,173.9993
2026-04-20 21:20:00+00:00,173.9
2026-04-20 21:25:00+00:00,173.9
2026-04-20 21:30:00+00:00,173.81
2026-04-20 21:40:00+00:00,173.8828
2026-04-20 21:45:00+00:00,173.9
2026-04-20 22:00:00+00:00,173.9
2026-04-20 22:05:00+00:00,173.9
2026-04-20 22:15:00+00:00,173.9
2026-04-20 22:20:00+00:00,175.0
2026-04-20 22:25:00+00:00,173.94
2026-04-20 22:45:00+00:00,175.4
2026-04-20 22:50:00+00:00,174.2049
2026-04-20 23:00:00+00:00,175.218
2026-04-20 23:15:00+00:00,174.54
2026-04-20 23:20:00+00:00,174.54
2026-04-20 23:35:00+00:00,174.54
2026-04-20 23:50:00+00:00,174.2
2026-04-20 23:55:00+00:00,174.2
2026-04-21 08:00:00+00:00,174.58
2026-04-21 08:05:00+00:00,174.58
2026-04-21 08:20:00+00:00,174.58
2026-04-21 08:35:00+00:00,174.58
2026-04-21 08:40:00+00:00,172.9312
2026-04-21 08:50:00+00:00,172.9312
2026-04-21 09:05:00+00:00,172.9312
2026-04-21 09:20:00+00:00,172.9312
2026-04-21 09:30:00+00:00,172.9312
2026-04-21 09:50:00+00:00,172.9312
2026-04-21 10:00:00+00:00,172.9312
2026-04-21 10:05:00+00:00,174.96
2026-04-21 10:25:00+00:00,174.96
2026-04-21 10:30:00+00:00,174.96
2026-04-21 10:45:00+00:00,175.0
2026-04-21 11:00:00+00:00,174.96
2026-04-21 11:05:00+00:00,174.6
2026-04-21 11:10:00+00:00,174.7
2026-04-21 11:15:00+00:00,174.8
2026-04-21 11:20:00+00:00,174.12
2026-04-21 11:30:00+00:00,174.74
2026-04-21 11:35:00+00:00,174.65
2026-04-21 11:40:00+00:00,174.68
2026-04-21 11:50:00+00:00,174.25
2026-04-21 11:55:00+00:00,174.0
2026-04-21 12:00:00+00:00,173.77
2026-04-21 12:05:00+00:00,173.76
2026-04-21 12:10:00+00:00,173.8
2026-04-21 12:15:00+00:00,173.52
2026-04-21 12:20:00+00:00,173.65
2026-04-21 12:25:00+00:00,173.67
2026-04-21 12:30:00+00:00,173.6
2026-04-21 12:35:00+00:00,173.6
2026-04-21 12:40:00+00:00,173.35
2026-04-21 12:45:00+00:00,173.44
2026-04-21 12:50:00+00:00,173.5
2026-04-21 12:55:00+00:00,173.71
2026-04-21 13:00:00+00:00,173.65
2026-04-21 13:05:00+00:00,173.6
2026-04-21 13:10:00+00:00,173.65
2026-04-21 13:30:00+00:00,173.97999572753906
2026-04-21 13:35:00+00:00,174.41000366210938
2026-04-21 13:40:00+00:00,174.2899932861328
2026-04-21 13:45:00+00:00,174.39999389648438
2026-04-21 13:50:00+00:00,174.42999267578125
2026-04-21 13:55:00+00:00,173.8300018310547
2026-04-21 14:00:00+00:00,173.8800048828125
2026-04-21 14:05:00+00:00,173.8699951171875
2026-04-21 14:10:00+00:00,173.89999389648438
2026-04-21 14:15:00+00:00,173.94000244140625
2026-04-21 14:20:00+00:00,173.6199951171875
2026-04-21 14:25:00+00:00,173.6300048828125
2026-04-21 14:30:00+00:00,173.3800048828125
2026-04-21 14:35:00+00:00,173.32000732421875
2026-04-21 14:40:00+00:00,173.3699951171875
2026-04-21 14:45:00+00:00,173.1699981689453
2026-04-21 14:50:00+00:00,172.91000366210938
2026-04-21 14:55:00+00:00,172.47999572753906
2026-04-21 15:00:00+00:00,172.05499267578125
2026-04-21 15:05:00+00:00,172.35000610351562
2026-04-21 15:10:00+00:00,172.27999877929688
2026-04-21 15:15:00+00:00,172.02000427246094
2026-04-21 15:20:00+00:00,171.97999572753906
2026-04-21 15:25:00+00:00,171.7100067138672
2026-04-21 15:30:00+00:00,171.82000732421875
2026-04-21 15:35:00+00:00,171.80999755859375
2026-04-21 15:40:00+00:00,171.89500427246094
2026-04-21 15:45:00+00:00,171.97000122070312
2026-04-21 15:50:00+00:00,171.72000122070312
2026-04-21 15:55:00+00:00,171.7550048828125
2026-04-21 16:00:00+00:00,172.07000732421875
2026-04-21 16:05:00+00:00,172.1199951171875
2026-04-21 16:10:00+00:00,172.05999755859375
2026-04-21 16:15:00+00:00,171.97999572753906
2026-04-21 16:20:00+00:00,171.88999938964844
2026-04-21 16:25:00+00:00,172.0800018310547
2026-04-21 16:30:00+00:00,172.1699981689453
2026-04-21 16:35:00+00:00,172.08999633789062
2026-04-21 16:40:00+00:00,171.99000549316406
2026-04-21 16:45:00+00:00,172.27000427246094
2026-04-21 16:50:00+00:00,172.10000610351562
2026-04-21 16:55:00+00:00,171.8800048828125
2026-04-21 17:00:00+00:00,172.00990295410156
2026-04-21 17:05:00+00:00,171.88999938964844
2026-04-21 17:10:00+00:00,171.52000427246094
2026-04-21 17:15:00+00:00,171.3800048828125
2026-04-21 17:20:00+00:00,171.5
2026-04-21 17:25:00+00:00,171.5399932861328
2026-04-21 17:30:00+00:00,171.6699981689453
2026-04-21 17:35:00+00:00,172.0399932861328
2026-04-21 17:40:00+00:00,171.92999267578125
2026-04-21 17:45:00+00:00,171.91000366210938
2026-04-21 17:50:00+00:00,171.67999267578125
2026-04-21 17:55:00+00:00,171.64999389648438
2026-04-21 18:00:00+00:00,171.6649932861328
2026-04-21 18:05:00+00:00,171.6699981689453
2026-04-21 18:10:00+00:00,171.47999572753906
2026-04-21 18:15:00+00:00,171.1699981689453
2026-04-21 18:20:00+00:00,171.1999969482422
2026-04-21 18:25:00+00:00,171.25
2026-04-21 18:30:00+00:00,171.4499969482422
2026-04-21 18:35:00+00:00,171.26499938964844
2026-04-21 18:40:00+00:00,171.35000610351562
2026-04-21 18:45:00+00:00,171.4600067138672
2026-04-21 18:50:00+00:00,171.9199981689453
2026-04-21 18:55:00+00:00,171.9499969482422
2026-04-21 19:00:00+00:00,172.03500366210938
2026-04-21 19:05:00+00:00,172.0399932861328
2026-04-21 19:10:00+00:00,172.17999267578125
2026-04-21 19:15:00+00:00,172.06500244140625
2026-04-21 19:20:00+00:00,172.44500732421875
2026-04-21 19:25:00+00:00,172.48500061035156
2026-04-21 19:30:00+00:00,172.19000244140625
2026-04-21 19:35:00+00:00,171.8800048828125
2026-04-21 19:40:00+00:00,171.1199951171875
2026-04-21 19:45:00+00:00,171.3800048828125
2026-04-21 19:50:00+00:00,171.2899932861328
2026-04-21 19:55:00+00:00,171.42999267578125
2026-04-21 20:00:00+00:00,171.44
2026-04-21 20:05:00+00:00,171.93
2026-04-21 20:10:00+00:00,171.95
2026-04-21 20:15:00+00:00,172.0
2026-04-21 20:20:00+00:00,172.0
2026-04-21 20:25:00+00:00,173.5
2026-04-21 20:35:00+00:00,173.5
2026-04-21 20:40:00+00:00,171.99
2026-04-21 20:45:00+00:00,171.65
2026-04-21 20:50:00+00:00,171.9
2026-04-21 21:00:00+00:00,172.0
2026-04-21 21:05:00+00:00,171.99
2026-04-21 21:10:00+00:00,171.8
2026-04-21 21:15:00+00:00,171.77
2026-04-21 21:20:00+00:00,171.83
2026-04-21 21:25:00+00:00,171.44
2026-04-21 21:30:00+00:00,171.8667
2026-04-21 21:45:00+00:00,171.76
2026-04-21 21:55:00+00:00,171.88
2026-04-21 22:05:00+00:00,173.5
2026-04-21 22:20:00+00:00,173.5
2026-04-21 23:00:00+00:00,173.5
2026-04-21 23:05:00+00:00,173.5
2026-04-21 23:15:00+00:00,173.8
2026-04-21 23:20:00+00:00,173.8
2026-04-21 23:25:00+00:00,173.06
2026-04-21 23:30:00+00:00,173.11
2026-04-21 23:40:00+00:00,173.0
2026-04-21 23:45:00+00:00,173.8
2026-04-21 23:50:00+00:00,173.8
2026-04-21 23:55:00+00:00,172.59
2026-04-22 08:00:00+00:00,172.33
2026-04-22 08:05:00+00:00,172.33
2026-04-22 08:20:00+00:00,172.33
2026-04-22 08:30:00+00:00,172.33
2026-04-22 08:50:00+00:00,172.33
2026-04-22 09:00:00+00:00,172.43
2026-04-22 09:05:00+00:00,172.43
2026-04-22 09:20:00+00:00,172.43
2026-04-22 09:35:00+00:00,172.43
2026-04-22 09:50:00+00:00,172.43
2026-04-22 09:55:00+00:00,172.41
2026-04-22 10:00:00+00:00,172.2
2026-04-22 10:05:00+00:00,172.2
2026-04-22 10:10:00+00:00,172.08
2026-04-22 10:15:00+00:00,172.08
2026-04-22 10:25:00+00:00,172.95
2026-04-22 10:45:00+00:00,172.4915
2026-04-22 10:50:00+00:00,172.4915
2026-04-22 11:00:00+00:00,172.65
2026-04-22 11:05:00+00:00,173.1
2026-04-22 11:10:00+00:00,172.94
2026-04-22 11:15:00+00:00,172.66
2026-04-22 11:20:00+00:00,172.94
2026-04-22 11:25:00+00:00,172.94
2026-04-22 11:30:00+00:00,173.48
2026-04-22 11:35:00+00:00,173.04
2026-04-22 11:40:00+00:00,173.01
2026-04-22 11:45:00+00:00,173.05
2026-04-22 11:50:00+00:00,173.1
2026-04-22 11:55:00+00:00,173.22
2026-04-22 12:05:00+00:00,173.45
2026-04-22 12:10:00+00:00,173.6056
2026-04-22 12:15:00+00:00,173.5
2026-04-22 12:20:00+00:00,173.48
2026-04-22 12:25:00+00:00,173.46
2026-04-22 12:30:00+00:00,173.47
2026-04-22 12:35:00+00:00,173.72
2026-04-22 12:40:00+00:00,173.04
2026-04-22 12:45:00+00:00,173.0
2026-04-22 12:50:00+00:00,173.5286
2026-04-22 12:55:00+00:00,173.05
2026-04-22 13:00:00+00:00,173.1
2026-04-22 13:05:00+00:00,173.08
2026-04-22 13:10:00+00:00,173.27
2026-04-22 13:30:00+00:00,173.55999755859375
2026-04-22 13:35:00+00:00,173.1199951171875
2026-04-22 13:40:00+00:00,172.72000122070312
2026-04-22 13:45:00+00:00,172.1300048828125
2026-04-22 13:50:00+00:00,172.47000122070312
2026-04-22 13:55:00+00:00,172.38999938964844
2026-04-22 14:00:00+00:00,171.74000549316406
2026-04-22 14:05:00+00:00,171.8000030517578
2026-04-22 14:10:00+00:00,172.15499877929688
2026-04-22 14:15:00+00:00,172.1199951171875
2026-04-22 14:20:00+00:00,171.7449951171875
2026-04-22 14:25:00+00:00,171.67999267578125
2026-04-22 14:30:00+00:00,171.48880004882812
2026-04-22 14:35:00+00:00,171.94000244140625
2026-04-22 14:40:00+00:00,171.58999633789062
2026-04-22 14:45:00+00:00,171.83999633789062
2026-04-22 14:50:00+00:00,171.5800018310547
2026-04-22 14:55:00+00:00,171.72999572753906
2026-04-22 15:00:00+00:00,171.4199981689453
2026-04-22 15:05:00+00:00,171.47999572753906
2026-04-22 15:10:00+00:00,171.27000427246094
2026-04-22 15:15:00+00:00,171.14999389648438
2026-04-22 15:20:00+00:00,171.35000610351562
2026-04-22 15:25:00+00:00,171.4499969482422
2026-04-22 15:30:00+00:00,171.41000366210938
2026-04-22 15:35:00+00:00,170.94900512695312
2026-04-22 15:40:00+00:00,170.58999633789062
2026-04-22 15:45:00+00:00,170.90499877929688
2026-04-22 15:50:00+00:00,170.82000732421875
2026-04-22 15:55:00+00:00,170.99000549316406
2026-04-22 16:00:00+00:00,170.92999267578125
2026-04-22 16:05:00+00:00,170.89999389648438
2026-04-22 16:10:00+00:00,170.74000549316406
2026-04-22 16:15:00+00:00,170.5500030517578
2026-04-22 16:20:00+00:00,170.5800018310547
2026-04-22 16:25:00+00:00,170.4600067138672
2026-04-22 16:30:00+00:00,170.5500030517578
2026-04-22 16:35:00+00:00,170.67999267578125
2026-04-22 16:40:00+00:00,170.6199951171875
2026-04-22 16:45:00+00:00,170.8800048828125
2026-04-22 16:50:00+00:00,170.77000427246094
2026-04-22 16:55:00+00:00,170.66000366210938
2026-04-22 17:00:00+00:00,170.74000549316406
2026-04-22 17:05:00+00:00,170.7100067138672
2026-04-22 17:10:00+00:00,170.75999450683594
2026-04-22 17:15:00+00:00,170.69000244140625
2026-04-22 17:20:00+00:00,170.80999755859375
2026-04-22 17:25:00+00:00,170.89500427246094
2026-04-22 17:30:00+00:00,170.77000427246094
2026-04-22 17:35:00+00:00,170.74000549316406
2026-04-22 17:40:00+00:00,170.80999755859375
2026-04-22 17:45:00+00:00,170.8699951171875
2026-04-22 17:50:00+00:00,170.72999572753906
2026-04-22 17:55:00+00:00,170.72500610351562
2026-04-22 18:00:00+00:00,170.6999969482422
2026-04-22 18:05:00+00:00,170.7550048828125
2026-04-22 18:10:00+00:00,170.77999877929688
2026-04-22 18:15:00+00:00,170.69500732421875
2026-04-22 18:20:00+00:00,170.6699981689453
2026-04-22 18:25:00+00:00,170.72999572753906
2026-04-22 18:30:00+00:00,170.71499633789062
2026-04-22 18:35:00+00:00,170.75999450683594
2026-04-22 18:40:00+00:00,170.80140686035156
2026-04-22 18:45:00+00:00,170.92999267578125
2026-04-22 18:50:00+00:00,170.8350067138672
2026-04-22 18:55:00+00:00,170.80999755859375
2026-04-22 19:00:00+00:00,170.77000427246094
2026-04-22 19:05:00+00:00,170.9199981689453
2026-04-22 19:10:00+00:00,170.8800048828125
2026-04-22 19:15:00+00:00,171.08999633789062
2026-04-22 19:20:00+00:00,170.86500549316406
2026-04-22 19:25:00+00:00,170.92999267578125
2026-04-22 19:30:00+00:00,170.6300048828125
2026-04-22 19:35:00+00:00,170.8300018310547
2026-04-22 19:40:00+00:00,170.85000610351562
2026-04-22 19:45:00+00:00,170.89500427246094
2026-04-22 19:50:00+00:00,170.88499450683594
2026-04-22 19:55:00+00:00,171.02999877929688
2026-04-22 20:00:00+00:00,171.04
2026-04-22 20:05:00+00:00,171.04
2026-04-22 20:10:00+00:00,171.54
2026-04-22 20:15:00+00:00,171.23
2026-04-22 20:20:00+00:00,171.2
2026-04-22 20:25:00+00:00,171.36
2026-04-22 20:30:00+00:00,171.7
2026-04-22 20:35:00+00:00,171.6228
2026-04-22 20:40:00+00:00,171.39
2026-04-22 20:45:00+00:00,171.3
2026-04-22 20:50:00+00:00,171.3
2026-04-22 20:55:00+00:00,171.25
2026-04-22 21:00:00+00:00,171.04
2026-04-22 21:05:00+00:00,171.26
2026-04-22 21:15:00+00:00,171.25
2026-04-22 21:20:00+00:00,171.04
2026-04-22 21:25:00+00:00,171.39
2026-04-22 21:35:00+00:00,171.27
2026-04-22 21:40:00+00:00,171.675
2026-04-22 21:50:00+00:00,171.25
2026-04-22 22:00:00+00:00,171.0501
2026-04-22 22:05:00+00:00,171.06
2026-04-22 22:10:00+00:00,171.11
2026-04-22 22:15:00+00:00,171.6355
2026-04-22 22:20:00+00:00,171.23
2026-04-22 22:25:00+00:00,171.2
2026-04-22 22:30:00+00:00,171.27
2026-04-22 22:35:00+00:00,171.27
2026-04-22 22:40:00+00:00,171.22
2026-04-22 22:45:00+00:00,171.5
2026-04-22 23:05:00+00:00,171.5
2026-04-22 23:10:00+00:00,171.36
2026-04-22 23:25:00+00:00,171.46
2026-04-22 23:35:00+00:00,171.7
2026-04-22 23:40:00+00:00,171.51
2026-04-22 23:50:00+00:00,171.45
2026-04-22 23:55:00+00:00,171.3
2026-04-23 08:00:00+00:00,168.7987
2026-04-23 08:10:00+00:00,169.1985
2026-04-23 08:20:00+00:00,169.1985
2026-04-23 08:25:00+00:00,169.253
2026-04-23 08:30:00+00:00,171.25
2026-04-23 08:35:00+00:00,171.25
2026-04-23 08:45:00+00:00,170.64
2026-04-23 08:50:00+00:00,170.64
2026-04-23 09:10:00+00:00,170.64
2026-04-23 09:15:00+00:00,170.68
2026-04-23 09:20:00+00:00,171.0
2026-04-23 09:25:00+00:00,171.0
2026-04-23 09:35:00+00:00,171.0
2026-04-23 10:10:00+00:00,170.0
2026-04-23 10:20:00+00:00,170.0
2026-04-23 10:35:00+00:00,170.6
2026-04-23 10:40:00+00:00,170.6
2026-04-23 10:45:00+00:00,170.6
2026-04-23 11:00:00+00:00,171.04
2026-04-23 11:05:00+00:00,170.67
2026-04-23 11:10:00+00:00,170.9
2026-04-23 11:15:00+00:00,170.7
2026-04-23 11:20:00+00:00,171.06
2026-04-23 11:25:00+00:00,170.69
2026-04-23 11:30:00+00:00,170.62
2026-04-23 11:35:00+00:00,170.78
2026-04-23 11:40:00+00:00,170.76
2026-04-23 11:45:00+00:00,171.11
2026-04-23 11:50:00+00:00,171.3
2026-04-23 11:55:00+00:00,171.3
2026-04-23 12:05:00+00:00,171.55
2026-04-23 12:10:00+00:00,171.55
2026-04-23 12:20:00+00:00,171.5
2026-04-23 12:25:00+00:00,171.26
2026-04-23 12:40:00+00:00,171.4323
2026-04-23 12:45:00+00:00,171.23
2026-04-23 12:50:00+00:00,171.23
2026-04-23 12:55:00+00:00,171.43
2026-04-23 13:00:00+00:00,171.45
