time,XLV
2026-04-06 15:40:00+00:00,146.21499633789062
2026-04-06 15:45:00+00:00,146.3300018310547
2026-04-06 15:50:00+00:00,146.38999938964844
2026-04-06 15:55:00+00:00,146.4499969482422
2026-04-06 16:00:00+00:00,146.44500732421875
2026-04-06 16:05:00+00:00,146.4600067138672
2026-04-06 16:10:00+00:00,146.4622039794922
2026-04-06 16:15:00+00:00,146.43499755859375
2026-04-06 16:20:00+00:00,146.3800048828125
2026-04-06 16:25:00+00:00,146.32000732421875
2026-04-06 16:30:00+00:00,146.42999267578125
2026-04-06 16:35:00+00:00,146.42999267578125
2026-04-06 16:40:00+00:00,146.4600067138672
2026-04-06 16:45:00+00:00,146.48500061035156
2026-04-06 16:50:00+00:00,146.4199981689453
2026-04-06 16:55:00+00:00,146.43499755859375
2026-04-06 17:00:00+00:00,146.3000030517578
2026-04-06 17:05:00+00:00,146.27999877929688
2026-04-06 17:10:00+00:00,146.125
2026-04-06 17:15:00+00:00,146.1199951171875
2026-04-06 17:20:00+00:00,146.1999969482422
2026-04-06 17:25:00+00:00,146.14500427246094
2026-04-06 17:30:00+00:00,146.11000061035156
2026-04-06 17:35:00+00:00,146.05999755859375
2026-04-06 17:40:00+00:00,146.0
2026-04-06 17:45:00+00:00,145.9149932861328
2026-04-06 17:50:00+00:00,145.87750244140625
2026-04-06 17:55:00+00:00,145.85499572753906
2026-04-06 18:00:00+00:00,145.8699951171875
2026-04-06 18:05:00+00:00,145.8300018310547
2026-04-06 18:10:00+00:00,145.82000732421875
2026-04-06 18:15:00+00:00,145.8699951171875
2026-04-06 18:20:00+00:00,145.92999267578125
2026-04-06 18:25:00+00:00,145.97999572753906
2026-04-06 18:30:00+00:00,145.92999267578125
2026-04-06 18:35:00+00:00,145.9499969482422
2026-04-06 18:40:00+00:00,145.98500061035156
2026-04-06 18:45:00+00:00,146.0850067138672
2026-04-06 18:50:00+00:00,146.13999938964844
2026-04-06 18:55:00+00:00,146.10499572753906
2026-04-06 19:00:00+00:00,146.16000366210938
2026-04-06 19:05:00+00:00,146.0399932861328
2026-04-06 19:10:00+00:00,146.07000732421875
2026-04-06 19:15:00+00:00,146.0399932861328
2026-04-06 19:20:00+00:00,146.05499267578125
2026-04-06 19:25:00+00:00,146.05999755859375
2026-04-06 19:30:00+00:00,146.0850067138672
2026-04-06 19:35:00+00:00,145.97999572753906
2026-04-06 19:40:00+00:00,146.0850067138672
2026-04-06 19:45:00+00:00,146.11500549316406
2026-04-06 19:50:00+00:00,146.19500732421875
2026-04-06 19:55:00+00:00,146.27000427246094
2026-04-06 20:00:00+00:00,146.28
2026-04-06 20:05:00+00:00,146.2
2026-04-06 20:10:00+00:00,146.67
2026-04-06 20:15:00+00:00,146.84
2026-04-06 20:20:00+00:00,147.35
2026-04-06 20:25:00+00:00,147.46
2026-04-06 20:30:00+00:00,147.26
2026-04-06 20:35:00+00:00,147.6287
2026-04-06 20:40:00+00:00,147.52
2026-04-06 20:45:00+00:00,147.35
2026-04-06 20:50:00+00:00,147.5
2026-04-06 20:55:00+00:00,147.615
2026-04-06 21:00:00+00:00,147.58
2026-04-06 21:05:00+00:00,147.3
2026-04-06 21:10:00+00:00,147.5
2026-04-06 21:15:00+00:00,147.4865
2026-04-06 21:20:00+00:00,147.35
2026-04-06 21:25:00+00:00,147.36
2026-04-06 21:30:00+00:00,147.3955
2026-04-06 21:35:00+00:00,147.3955
2026-04-06 21:40:00+00:00,147.5
2026-04-06 21:45:00+00:00,147.36
2026-04-06 21:50:00+00:00,147.45
2026-04-06 21:55:00+00:00,147.4821
2026-04-06 22:00:00+00:00,147.35
2026-04-06 22:05:00+00:00,147.35
2026-04-06 22:10:00+00:00,147.35
2026-04-06 22:15:00+00:00,147.36
2026-04-06 22:20:00+00:00,147.36
2026-04-06 22:25:00+00:00,147.38
2026-04-06 22:30:00+00:00,147.35
2026-04-06 22:35:00+00:00,147.35
2026-04-06 22:40:00+00:00,147.35
2026-04-06 22:55:00+00:00,147.35
2026-04-06 23:00:00+00:00,147.35
2026-04-06 23:05:00+00:00,147.32
2026-04-06 23:10:00+00:00,147.29
2026-04-06 23:15:00+00:00,147.32
2026-04-06 23:20:00+00:00,147.11
2026-04-06 23:30:00+00:00,147.3
2026-04-06 23:40:00+00:00,147.31
2026-04-06 23:45:00+00:00,147.3884
2026-04-06 23:50:00+00:00,147.43
2026-04-06 23:55:00+00:00,147.35
2026-04-07 08:00:00+00:00,146.65
2026-04-07 08:05:00+00:00,146.65
2026-04-07 08:10:00+00:00,147.02
2026-04-07 08:15:00+00:00,147.0
2026-04-07 08:20:00+00:00,147.08
2026-04-07 08:25:00+00:00,147.08
2026-04-07 08:30:00+00:00,147.18
2026-04-07 08:35:00+00:00,147.25
2026-04-07 08:40:00+00:00,147.2
2026-04-07 08:45:00+00:00,147.21
2026-04-07 08:50:00+00:00,147.2
2026-04-07 08:55:00+00:00,147.2
2026-04-07 09:00:00+00:00,147.2
2026-04-07 09:15:00+00:00,147.35
2026-04-07 09:20:00+00:00,147.2731
2026-04-07 09:25:00+00:00,147.01
2026-04-07 09:30:00+00:00,147.01
2026-04-07 09:40:00+00:00,147.2
2026-04-07 09:50:00+00:00,146.85
2026-04-07 09:55:00+00:00,147.0
2026-04-07 10:00:00+00:00,146.2287
2026-04-07 10:10:00+00:00,146.22
2026-04-07 10:20:00+00:00,146.22
2026-04-07 10:25:00+00:00,146.22
2026-04-07 10:30:00+00:00,147.02
2026-04-07 10:35:00+00:00,147.02
2026-04-07 10:45:00+00:00,146.64
2026-04-07 10:50:00+00:00,146.3652
2026-04-07 11:00:00+00:00,146.35
2026-04-07 11:05:00+00:00,147.05
2026-04-07 11:10:00+00:00,147.05
2026-04-07 11:15:00+00:00,147.0
2026-04-07 11:20:00+00:00,146.9986
2026-04-07 11:30:00+00:00,146.5
2026-04-07 11:35:00+00:00,146.77
2026-04-07 11:40:00+00:00,146.7
2026-04-07 11:45:00+00:00,147.03
2026-04-07 11:50:00+00:00,146.85
2026-04-07 11:55:00+00:00,146.5
2026-04-07 12:00:00+00:00,146.39
2026-04-07 12:05:00+00:00,146.34
2026-04-07 12:10:00+00:00,146.36
2026-04-07 12:15:00+00:00,146.5
2026-04-07 12:20:00+00:00,146.51
2026-04-07 12:25:00+00:00,146.5
2026-04-07 12:30:00+00:00,146.5019
2026-04-07 12:35:00+00:00,146.41
2026-04-07 12:40:00+00:00,146.41
2026-04-07 12:45:00+00:00,146.53
2026-04-07 12:50:00+00:00,146.81
2026-04-07 12:55:00+00:00,147.0
2026-04-07 13:00:00+00:00,146.97
2026-04-07 13:05:00+00:00,146.98
2026-04-07 13:10:00+00:00,146.77
2026-04-07 13:30:00+00:00,145.38999938964844
2026-04-07 13:35:00+00:00,145.0800018310547
2026-04-07 13:40:00+00:00,144.9875030517578
2026-04-07 13:45:00+00:00,145.3800048828125
2026-04-07 13:50:00+00:00,145.57000732421875
2026-04-07 13:55:00+00:00,145.4499969482422
2026-04-07 14:00:00+00:00,145.19000244140625
2026-04-07 14:05:00+00:00,145.22500610351562
2026-04-07 14:10:00+00:00,145.25
2026-04-07 14:15:00+00:00,145.26499938964844
2026-04-07 14:20:00+00:00,145.5
2026-04-07 14:25:00+00:00,145.5
2026-04-07 14:30:00+00:00,145.67999267578125
2026-04-07 14:35:00+00:00,145.6699981689453
2026-04-07 14:40:00+00:00,145.80499267578125
2026-04-07 14:45:00+00:00,145.73500061035156
2026-04-07 14:50:00+00:00,145.8000030517578
2026-04-07 14:55:00+00:00,145.6699981689453
2026-04-07 15:00:00+00:00,145.75
2026-04-07 15:05:00+00:00,145.57000732421875
2026-04-07 15:10:00+00:00,145.49000549316406
2026-04-07 15:15:00+00:00,145.6199951171875
2026-04-07 15:20:00+00:00,145.375
2026-04-07 15:25:00+00:00,145.47999572753906
2026-04-07 15:30:00+00:00,145.5
2026-04-07 15:35:00+00:00,145.63499450683594
2026-04-07 15:40:00+00:00,145.4600067138672
2026-04-07 15:45:00+00:00,145.43499755859375
2026-04-07 15:50:00+00:00,145.49000549316406
2026-04-07 15:55:00+00:00,145.55999755859375
2026-04-07 16:00:00+00:00,146.0850067138672
2026-04-07 16:05:00+00:00,146.02999877929688
2026-04-07 16:10:00+00:00,146.1999969482422
2026-04-07 16:15:00+00:00,146.11000061035156
2026-04-07 16:20:00+00:00,146.05999755859375
2026-04-07 16:25:00+00:00,146.17999267578125
2026-04-07 16:30:00+00:00,146.27000427246094
2026-04-07 16:35:00+00:00,146.08999633789062
2026-04-07 16:40:00+00:00,146.19000244140625
2026-04-07 16:45:00+00:00,146.2899932861328
2026-04-07 16:50:00+00:00,146.3300018310547
2026-04-07 16:55:00+00:00,146.27999877929688
2026-04-07 17:00:00+00:00,146.38999938964844
2026-04-07 17:05:00+00:00,146.38999938964844
2026-04-07 17:10:00+00:00,146.42999267578125
2026-04-07 17:15:00+00:00,146.36000061035156
2026-04-07 17:20:00+00:00,146.3000030517578
2026-04-07 17:25:00+00:00,146.27000427246094
2026-04-07 17:30:00+00:00,146.52000427246094
2026-04-07 17:35:00+00:00,146.7100067138672
2026-04-07 17:40:00+00:00,146.80499267578125
2026-04-07 17:45:00+00:00,146.75999450683594
2026-04-07 17:50:00+00:00,146.64999389648438
2026-04-07 17:55:00+00:00,146.6300048828125
2026-04-07 18:00:00+00:00,146.6199951171875
2026-04-07 18:05:00+00:00,146.66000366210938
2026-04-07 18:10:00+00:00,146.6699981689453
2026-04-07 18:15:00+00:00,146.77999877929688
2026-04-07 18:20:00+00:00,146.71499633789062
2026-04-07 18:25:00+00:00,146.75
2026-04-07 18:30:00+00:00,146.8249969482422
2026-04-07 18:35:00+00:00,146.72999572753906
2026-04-07 18:40:00+00:00,146.6300048828125
2026-04-07 18:45:00+00:00,146.50999450683594
2026-04-07 18:50:00+00:00,146.30499267578125
2026-04-07 18:55:00+00:00,146.3300018310547
2026-04-07 19:00:00+00:00,146.1999969482422
2026-04-07 19:05:00+00:00,146.0399932861328
2026-04-07 19:10:00+00:00,146.03500366210938
2026-04-07 19:15:00+00:00,146.41000366210938
2026-04-07 19:20:00+00:00,146.47999572753906
2026-04-07 19:25:00+00:00,146.49000549316406
2026-04-07 19:30:00+00:00,146.375
2026-04-07 19:35:00+00:00,146.21499633789062
2026-04-07 19:40:00+00:00,146.27999877929688
2026-04-07 19:45:00+00:00,146.42999267578125
2026-04-07 19:50:00+00:00,146.50999450683594
2026-04-07 19:55:00+00:00,146.57000732421875
2026-04-07 20:00:00+00:00,146.57
2026-04-07 20:05:00+00:00,146.58
2026-04-07 20:10:00+00:00,146.7162
2026-04-07 20:15:00+00:00,146.64
2026-04-07 20:20:00+00:00,147.22
2026-04-07 20:25:00+00:00,146.69
2026-04-07 20:30:00+00:00,146.57
2026-04-07 20:35:00+00:00,146.57
2026-04-07 20:40:00+00:00,146.6505
2026-04-07 20:45:00+00:00,146.7278
2026-04-07 20:50:00+00:00,146.55
2026-04-07 21:00:00+00:00,146.57
2026-04-07 21:05:00+00:00,146.7712
2026-04-07 21:10:00+00:00,146.57
2026-04-07 21:15:00+00:00,146.57
2026-04-07 21:20:00+00:00,146.5
2026-04-07 21:25:00+00:00,146.4
2026-04-07 21:30:00+00:00,146.8
2026-04-07 21:35:00+00:00,146.8
2026-04-07 21:40:00+00:00,146.7
2026-04-07 21:45:00+00:00,146.7
2026-04-07 21:55:00+00:00,146.7
2026-04-07 22:00:00+00:00,146.94
2026-04-07 22:05:00+00:00,146.57
2026-04-07 22:10:00+00:00,147.87
2026-04-07 22:15:00+00:00,147.3
2026-04-07 22:20:00+00:00,146.801
2026-04-07 22:25:00+00:00,147.31
2026-04-07 22:30:00+00:00,146.99
2026-04-07 22:35:00+00:00,147.4
2026-04-07 22:40:00+00:00,147.15
2026-04-07 22:45:00+00:00,147.99
2026-04-07 22:50:00+00:00,148.01
2026-04-07 22:55:00+00:00,148.35
2026-04-07 23:00:00+00:00,148.05
2026-04-07 23:05:00+00:00,147.75
2026-04-07 23:10:00+00:00,148.1
2026-04-07 23:15:00+00:00,148.15
2026-04-07 23:20:00+00:00,148.0
2026-04-07 23:25:00+00:00,148.34
2026-04-07 23:30:00+00:00,148.4
2026-04-07 23:35:00+00:00,148.15
2026-04-07 23:40:00+00:00,148.0
2026-04-07 23:45:00+00:00,148.3794
2026-04-07 23:50:00+00:00,148.18
2026-04-07 23:55:00+00:00,148.2
2026-04-08 08:00:00+00:00,148.58
2026-04-08 08:05:00+00:00,148.49
2026-04-08 08:10:00+00:00,148.49
2026-04-08 08:15:00+00:00,148.366
2026-04-08 08:20:00+00:00,148.63
2026-04-08 08:25:00+00:00,148.58
2026-04-08 08:30:00+00:00,148.66
2026-04-08 08:35:00+00:00,148.66
2026-04-08 08:40:00+00:00,148.35
2026-04-08 08:45:00+00:00,148.36
2026-04-08 08:50:00+00:00,148.36
2026-04-08 08:55:00+00:00,148.72
2026-04-08 09:05:00+00:00,148.72
2026-04-08 09:10:00+00:00,148.72
2026-04-08 09:15:00+00:00,148.73
2026-04-08 09:20:00+00:00,148.68
2026-04-08 09:25:00+00:00,148.67
2026-04-08 09:35:00+00:00,148.67
2026-04-08 09:40:00+00:00,148.67
2026-04-08 09:55:00+00:00,148.67
2026-04-08 10:00:00+00:00,148.67
2026-04-08 10:10:00+00:00,148.74
2026-04-08 10:15:00+00:00,148.55
2026-04-08 10:20:00+00:00,148.55
2026-04-08 10:30:00+00:00,148.55
2026-04-08 10:35:00+00:00,148.52
2026-04-08 10:40:00+00:00,148.5
2026-04-08 10:45:00+00:00,148.5
2026-04-08 10:50:00+00:00,148.5
2026-04-08 10:55:00+00:00,148.77
2026-04-08 11:00:00+00:00,149.0
2026-04-08 11:05:00+00:00,148.45
2026-04-08 11:10:00+00:00,148.7
2026-04-08 11:15:00+00:00,148.5
2026-04-08 11:20:00+00:00,148.6
2026-04-08 11:25:00+00:00,148.9
2026-04-08 11:30:00+00:00,149.0
2026-04-08 11:35:00+00:00,149.52
2026-04-08 11:45:00+00:00,149.25
2026-04-08 11:50:00+00:00,148.9
2026-04-08 11:55:00+00:00,149.09
2026-04-08 12:00:00+00:00,148.98
2026-04-08 12:05:00+00:00,148.95
2026-04-08 12:10:00+00:00,149.0
2026-04-08 12:15:00+00:00,149.06
2026-04-08 12:20:00+00:00,148.7
2026-04-08 12:25:00+00:00,148.52
2026-04-08 12:30:00+00:00,148.88
2026-04-08 12:35:00+00:00,148.65
2026-04-08 12:40:00+00:00,148.71
2026-04-08 12:45:00+00:00,148.86
2026-04-08 12:50:00+00:00,148.78
2026-04-08 12:55:00+00:00,148.7
2026-04-08 13:00:00+00:00,148.74
2026-04-08 13:05:00+00:00,148.53
2026-04-08 13:10:00+00:00,148.58
2026-04-08 13:30:00+00:00,147.72999572753906
2026-04-08 13:35:00+00:00,147.7100067138672
2026-04-08 13:40:00+00:00,147.8800048828125
2026-04-08 13:45:00+00:00,148.16830444335938
2026-04-08 13:50:00+00:00,148.0
2026-04-08 13:55:00+00:00,148.42999267578125
2026-04-08 14:00:00+00:00,148.8699951171875
2026-04-08 14:05:00+00:00,148.77999877929688
2026-04-08 14:10:00+00:00,148.74000549316406
2026-04-08 14:15:00+00:00,148.69000244140625
2026-04-08 14:20:00+00:00,148.60000610351562
2026-04-08 14:25:00+00:00,148.4600067138672
2026-04-08 14:30:00+00:00,148.3350067138672
2026-04-08 14:35:00+00:00,148.32000732421875
2026-04-08 14:40:00+00:00,148.5800018310547
2026-04-08 14:45:00+00:00,148.57000732421875
2026-04-08 14:50:00+00:00,148.64999389648438
2026-04-08 14:55:00+00:00,148.5449981689453
2026-04-08 15:00:00+00:00,148.67999267578125
2026-04-08 15:05:00+00:00,148.61000061035156
2026-04-08 15:10:00+00:00,148.77499389648438
2026-04-08 15:15:00+00:00,148.8000030517578
2026-04-08 15:20:00+00:00,148.97000122070312
2026-04-08 15:25:00+00:00,148.8350067138672
2026-04-08 15:30:00+00:00,149.1199951171875
2026-04-08 15:35:00+00:00,149.1199951171875
2026-04-08 15:40:00+00:00,148.92999267578125
2026-04-08 15:45:00+00:00,149.1300048828125
2026-04-08 15:50:00+00:00,149.19000244140625
2026-04-08 15:55:00+00:00,149.2050018310547
2026-04-08 16:00:00+00:00,149.30999755859375
2026-04-08 16:05:00+00:00,149.35000610351562
2026-04-08 16:10:00+00:00,149.30999755859375
2026-04-08 16:15:00+00:00,149.3249969482422
2026-04-08 16:20:00+00:00,149.27000427246094
2026-04-08 16:25:00+00:00,149.27000427246094
2026-04-08 16:30:00+00:00,149.3000030517578
2026-04-08 16:35:00+00:00,149.30999755859375
2026-04-08 16:40:00+00:00,149.39500427246094
2026-04-08 16:45:00+00:00,149.3300018310547
2026-04-08 16:50:00+00:00,149.24000549316406
2026-04-08 16:55:00+00:00,149.32000732421875
2026-04-08 17:00:00+00:00,149.3699951171875
2026-04-08 17:05:00+00:00,149.4250030517578
2026-04-08 17:10:00+00:00,149.46499633789062
2026-04-08 17:15:00+00:00,149.44000244140625
2026-04-08 17:20:00+00:00,149.27000427246094
2026-04-08 17:25:00+00:00,149.25999450683594
2026-04-08 17:30:00+00:00,149.26499938964844
2026-04-08 17:35:00+00:00,149.35000610351562
2026-04-08 17:40:00+00:00,149.41000366210938
2026-04-08 17:45:00+00:00,149.375
2026-04-08 17:50:00+00:00,149.38999938964844
2026-04-08 17:55:00+00:00,149.44000244140625
2026-04-08 18:00:00+00:00,149.5
2026-04-08 18:05:00+00:00,149.42999267578125
2026-04-08 18:10:00+00:00,149.4300994873047
2026-04-08 18:15:00+00:00,149.1999969482422
2026-04-08 18:20:00+00:00,149.25999450683594
2026-04-08 18:25:00+00:00,149.3249969482422
2026-04-08 18:30:00+00:00,149.1750030517578
2026-04-08 18:35:00+00:00,149.19000244140625
2026-04-08 18:40:00+00:00,149.1199951171875
2026-04-08 18:45:00+00:00,149.02499389648438
2026-04-08 18:50:00+00:00,149.14500427246094
2026-04-08 18:55:00+00:00,149.03500366210938
2026-04-08 19:00:00+00:00,149.0399932861328
2026-04-08 19:05:00+00:00,149.0500030517578
2026-04-08 19:10:00+00:00,149.13999938964844
2026-04-08 19:15:00+00:00,149.05999755859375
2026-04-08 19:20:00+00:00,149.1094970703125
2026-04-08 19:25:00+00:00,149.0800018310547
2026-04-08 19:30:00+00:00,149.39500427246094
2026-04-08 19:35:00+00:00,149.4199981689453
2026-04-08 19:40:00+00:00,149.32000732421875
2026-04-08 19:45:00+00:00,149.35499572753906
2026-04-08 19:50:00+00:00,149.5500030517578
2026-04-08 19:55:00+00:00,149.6300048828125
2026-04-08 20:00:00+00:00,149.67
2026-04-08 20:05:00+00:00,148.3925
2026-04-08 20:10:00+00:00,149.59
2026-04-08 20:15:00+00:00,149.67
2026-04-08 20:20:00+00:00,149.67
2026-04-08 20:30:00+00:00,149.62
2026-04-08 20:35:00+00:00,149.34
2026-04-08 20:40:00+00:00,149.4
2026-04-08 20:45:00+00:00,144.0963
2026-04-08 20:50:00+00:00,149.42
2026-04-08 20:55:00+00:00,149.6
2026-04-08 21:00:00+00:00,149.67
2026-04-08 21:05:00+00:00,149.67
2026-04-08 21:15:00+00:00,149.34
2026-04-08 21:20:00+00:00,149.52
2026-04-08 21:25:00+00:00,149.4
2026-04-08 21:30:00+00:00,149.4
2026-04-08 21:35:00+00:00,149.44
2026-04-08 21:40:00+00:00,149.4012
2026-04-08 21:45:00+00:00,149.67
2026-04-08 21:50:00+00:00,149.62
2026-04-08 21:55:00+00:00,149.61
2026-04-08 22:05:00+00:00,149.61
2026-04-08 22:15:00+00:00,149.45
2026-04-08 22:30:00+00:00,149.61
2026-04-08 22:35:00+00:00,149.61
2026-04-08 22:50:00+00:00,149.4
2026-04-08 23:00:00+00:00,149.56
2026-04-08 23:05:00+00:00,149.64
2026-04-08 23:15:00+00:00,149.43
2026-04-08 23:25:00+00:00,149.58
2026-04-08 23:35:00+00:00,149.64
2026-04-08 23:40:00+00:00,149.47
2026-04-08 23:45:00+00:00,149.59
2026-04-08 23:50:00+00:00,149.59
2026-04-08 23:55:00+00:00,149.44
2026-04-09 08:00:00+00:00,149.35
2026-04-09 08:05:00+00:00,149.4
2026-04-09 08:20:00+00:00,149.4
2026-04-09 08:25:00+00:00,149.3
2026-04-09 08:35:00+00:00,149.25
2026-04-09 08:40:00+00:00,149.2
2026-04-09 09:00:00+00:00,149.0
2026-04-09 09:15:00+00:00,149.25
2026-04-09 09:20:00+00:00,149.1
2026-04-09 09:30:00+00:00,149.2
2026-04-09 09:35:00+00:00,149.28
2026-04-09 10:15:00+00:00,149.28
2026-04-09 10:25:00+00:00,149.1
2026-04-09 10:30:00+00:00,149.07
2026-04-09 10:35:00+00:00,149.07
2026-04-09 10:55:00+00:00,148.76
2026-04-09 11:05:00+00:00,148.761
2026-04-09 11:10:00+00:00,148.77
2026-04-09 11:15:00+00:00,149.05
2026-04-09 11:20:00+00:00,149.05
2026-04-09 11:25:00+00:00,149.0
2026-04-09 11:30:00+00:00,149.06
2026-04-09 11:35:00+00:00,149.48
2026-04-09 11:40:00+00:00,149.4
2026-04-09 11:45:00+00:00,149.55
2026-04-09 11:50:00+00:00,149.1
2026-04-09 11:55:00+00:00,149.64
2026-04-09 12:00:00+00:00,149.48
2026-04-09 12:10:00+00:00,149.4
2026-04-09 12:15:00+00:00,149.05
2026-04-09 12:20:00+00:00,149.38
2026-04-09 12:35:00+00:00,149.01
2026-04-09 12:45:00+00:00,149.52
2026-04-09 12:50:00+00:00,149.48
2026-04-09 12:55:00+00:00,149.05
2026-04-09 13:00:00+00:00,149.28
2026-04-09 13:05:00+00:00,149.25
2026-04-09 13:10:00+00:00,149.15
2026-04-09 13:30:00+00:00,149.14999389648438
2026-04-09 13:35:00+00:00,148.9593048095703
2026-04-09 13:40:00+00:00,148.5500030517578
2026-04-09 13:45:00+00:00,148.6199951171875
2026-04-09 13:50:00+00:00,148.72000122070312
2026-04-09 13:55:00+00:00,148.9199981689453
2026-04-09 14:00:00+00:00,148.92999267578125
2026-04-09 14:05:00+00:00,148.92999267578125
2026-04-09 14:10:00+00:00,148.75
2026-04-09 14:15:00+00:00,148.88999938964844
2026-04-09 14:20:00+00:00,148.83999633789062
2026-04-09 14:25:00+00:00,148.86500549316406
2026-04-09 14:30:00+00:00,148.83999633789062
2026-04-09 14:35:00+00:00,148.9600067138672
2026-04-09 14:40:00+00:00,148.6999969482422
2026-04-09 14:45:00+00:00,148.66000366210938
2026-04-09 14:50:00+00:00,148.67999267578125
2026-04-09 14:55:00+00:00,148.7100067138672
2026-04-09 15:00:00+00:00,148.55999755859375
2026-04-09 15:05:00+00:00,148.63499450683594
2026-04-09 15:10:00+00:00,148.63999938964844
2026-04-09 15:15:00+00:00,148.69000244140625
2026-04-09 15:20:00+00:00,148.80999755859375
2026-04-09 15:25:00+00:00,148.8699951171875
2026-04-09 15:30:00+00:00,149.13499450683594
2026-04-09 15:35:00+00:00,149.10000610351562
2026-04-09 15:40:00+00:00,149.10499572753906
2026-04-09 15:45:00+00:00,149.22000122070312
2026-04-09 15:50:00+00:00,149.3000030517578
2026-04-09 15:55:00+00:00,149.43499755859375
2026-04-09 16:00:00+00:00,149.52999877929688
2026-04-09 16:05:00+00:00,149.46499633789062
2026-04-09 16:10:00+00:00,149.44000244140625
2026-04-09 16:15:00+00:00,149.6300048828125
2026-04-09 16:20:00+00:00,149.5500030517578
2026-04-09 16:25:00+00:00,149.7050018310547
2026-04-09 16:30:00+00:00,149.71499633789062
2026-04-09 16:35:00+00:00,149.7050018310547
2026-04-09 16:40:00+00:00,149.72000122070312
2026-04-09 16:45:00+00:00,149.7449951171875
2026-04-09 16:50:00+00:00,149.81500244140625
2026-04-09 16:55:00+00:00,149.83999633789062
2026-04-09 17:00:00+00:00,149.83009338378906
2026-04-09 17:05:00+00:00,149.88999938964844
2026-04-09 17:10:00+00:00,149.94000244140625
2026-04-09 17:15:00+00:00,150.0
2026-04-09 17:20:00+00:00,149.9949951171875
2026-04-09 17:25:00+00:00,149.9600067138672
2026-04-09 17:30:00+00:00,150.03500366210938
2026-04-09 17:35:00+00:00,150.1999969482422
2026-04-09 17:40:00+00:00,150.09500122070312
2026-04-09 17:45:00+00:00,150.1199951171875
2026-04-09 17:50:00+00:00,150.0500030517578
2026-04-09 17:55:00+00:00,150.0
2026-04-09 18:00:00+00:00,149.75999450683594
2026-04-09 18:05:00+00:00,149.85000610351562
2026-04-09 18:10:00+00:00,149.71499633789062
2026-04-09 18:15:00+00:00,149.7550048828125
2026-04-09 18:20:00+00:00,149.69000244140625
2026-04-09 18:25:00+00:00,149.63499450683594
2026-04-09 18:30:00+00:00,149.61000061035156
2026-04-09 18:35:00+00:00,149.61000061035156
2026-04-09 18:40:00+00:00,149.5399932861328
2026-04-09 18:45:00+00:00,149.44000244140625
2026-04-09 18:50:00+00:00,149.4149932861328
2026-04-09 18:55:00+00:00,149.5
2026-04-09 19:00:00+00:00,149.5
2026-04-09 19:05:00+00:00,149.64500427246094
2026-04-09 19:10:00+00:00,149.57009887695312
2026-04-09 19:15:00+00:00,149.5
2026-04-09 19:20:00+00:00,149.47000122070312
2026-04-09 19:25:00+00:00,149.52999877929688
2026-04-09 19:30:00+00:00,149.57000732421875
2026-04-09 19:35:00+00:00,149.44000244140625
2026-04-09 19:40:00+00:00,149.51499938964844
2026-04-09 19:45:00+00:00,149.38999938964844
2026-04-09 19:50:00+00:00,149.44000244140625
2026-04-09 19:55:00+00:00,149.30999755859375
2026-04-09 20:00:00+00:00,149.33
2026-04-09 20:05:00+00:00,149.33
2026-04-09 20:10:00+00:00,149.0092
2026-04-09 20:15:00+00:00,149.33
2026-04-09 20:20:00+00:00,149.014
2026-04-09 20:30:00+00:00,149.54
2026-04-09 20:35:00+00:00,149.5
2026-04-09 20:45:00+00:00,148.8218
2026-04-09 20:55:00+00:00,150.0743
2026-04-09 21:05:00+00:00,148.5
2026-04-09 21:10:00+00:00,149.07
2026-04-09 21:15:00+00:00,150.2
2026-04-09 21:20:00+00:00,149.33
2026-04-09 21:25:00+00:00,149.0
2026-04-09 21:30:00+00:00,149.5
2026-04-09 21:35:00+00:00,149.0
2026-04-09 21:40:00+00:00,149.4
2026-04-09 21:45:00+00:00,148.56
2026-04-09 21:50:00+00:00,148.7635
2026-04-09 22:00:00+00:00,148.78
2026-04-09 22:05:00+00:00,148.78
2026-04-09 22:20:00+00:00,149.1
2026-04-09 22:35:00+00:00,149.1
2026-04-09 22:50:00+00:00,149.64
2026-04-09 23:05:00+00:00,149.37
2026-04-09 23:15:00+00:00,149.64
2026-04-09 23:20:00+00:00,149.37
2026-04-09 23:25:00+00:00,149.65
2026-04-09 23:30:00+00:00,149.54
2026-04-09 23:35:00+00:00,149.37
2026-04-09 23:45:00+00:00,149.9233
2026-04-09 23:50:00+00:00,149.95
2026-04-09 23:55:00+00:00,149.8
2026-04-10 08:00:00+00:00,149.4
2026-04-10 08:05:00+00:00,149.33
2026-04-10 08:10:00+00:00,149.33
2026-04-10 08:15:00+00:00,149.15
2026-04-10 08:20:00+00:00,149.15
2026-04-10 08:25:00+00:00,149.0
2026-04-10 08:30:00+00:00,148.6175
2026-04-10 08:35:00+00:00,149.34
2026-04-10 08:40:00+00:00,149.0
2026-04-10 08:50:00+00:00,149.34
2026-04-10 09:05:00+00:00,149.0
2026-04-10 09:15:00+00:00,149.0
2026-04-10 09:30:00+00:00,149.48
2026-04-10 10:10:00+00:00,149.07
2026-04-10 10:15:00+00:00,149.17
2026-04-10 10:25:00+00:00,149.34
2026-04-10 10:35:00+00:00,149.34
2026-04-10 10:50:00+00:00,149.33
2026-04-10 10:55:00+00:00,149.33
2026-04-10 11:00:00+00:00,149.08
2026-04-10 11:05:00+00:00,149.88
